session_id,day,total_pnl,emerald_pnl,tomato_pnl,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
62,1,100576.0,0.0,0.0,10.110136257568348,0.9999689210765549,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82707.0,""cash"":-1037285.0,""position"":80,""slope_per_step"":8.329058118505557,""r_squared"":0.9999863386680189},""ASH_COATED_OSMIUM"":{""pnl"":17869.0,""cash"":-782211.0,""position"":80,""slope_per_step"":1.7810781390627815,""r_squared"":0.9991702487006568}}"
63,-1,100250.0,0.0,0.0,10.047532391756318,0.9999564782425991,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17528.0,""cash"":-512525.0,""position"":53,""slope_per_step"":1.7214786603487866,""r_squared"":0.9993644132391343},""INTARIAN_PEPPER_ROOT"":{""pnl"":82722.0,""cash"":-877270.0,""position"":80,""slope_per_step"":8.326053731407523,""r_squared"":0.9999851041153349}}"
64,0,99728.0,0.0,0.0,10.088952393613305,0.9999593554877689,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17490.0,""cash"":-642576.0,""position"":66,""slope_per_step"":1.803617903916179,""r_squared"":0.99894881421307},""INTARIAN_PEPPER_ROOT"":{""pnl"":82238.0,""cash"":-957754.0,""position"":80,""slope_per_step"":8.28533448969713,""r_squared"":0.9999841864937372}}"
65,1,99793.0,0.0,0.0,10.006484456205426,0.9999563434248698,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17100.0,""cash"":-22904.0,""position"":4,""slope_per_step"":1.7006370681443708,""r_squared"":0.9982185924010666},""INTARIAN_PEPPER_ROOT"":{""pnl"":82693.0,""cash"":-1037299.0,""position"":80,""slope_per_step"":8.305847388061064,""r_squared"":0.9999726601748323}}"
66,-1,99083.59999999998,0.0,0.0,9.848591958300116,0.9995912570728737,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82512.59999999998,""cash"":-805480.0,""position"":74,""slope_per_step"":8.30182958274649,""r_squared"":0.9999655934876162},""ASH_COATED_OSMIUM"":{""pnl"":16571.0,""cash"":-733504.0,""position"":75,""slope_per_step"":1.5467623755536237,""r_squared"":0.9898373588054951}}"
67,0,101665.19999999995,0.0,0.0,10.246830657462915,0.9997811078070971,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18481.0,""cash"":-781599.0,""position"":80,""slope_per_step"":1.8504270625622705,""r_squared"":0.9966625933093974},""INTARIAN_PEPPER_ROOT"":{""pnl"":83184.19999999995,""cash"":-930808.0,""position"":78,""slope_per_step"":8.39640359490064,""r_squared"":0.9999581758237506}}"
68,1,100583.09999999986,0.0,0.0,10.125537734933987,0.9999171556951557,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17252.0,""cash"":-782828.0,""position"":80,""slope_per_step"":1.758750101479501,""r_squared"":0.9970489176624137},""INTARIAN_PEPPER_ROOT"":{""pnl"":83331.09999999986,""cash"":-1022661.0,""position"":79,""slope_per_step"":8.366787633454477,""r_squared"":0.9999800006722501}}"
69,-1,99698.0,0.0,0.0,10.071252016495334,0.9998509009782495,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83769.0,""cash"":-876223.0,""position"":80,""slope_per_step"":8.390970462808504,""r_squared"":0.999977835096295},""ASH_COATED_OSMIUM"":{""pnl"":15929.0,""cash"":-704143.0,""position"":72,""slope_per_step"":1.6802815536868156,""r_squared"":0.9931412468053634}}"
70,0,96559.90000000002,0.0,0.0,9.769306542287861,0.9998642351613983,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81089.90000000002,""cash"":-841903.0,""position"":71,""slope_per_step"":8.276414313784944,""r_squared"":0.999933723218645},""ASH_COATED_OSMIUM"":{""pnl"":15470.0,""cash"":-414573.0,""position"":43,""slope_per_step"":1.4928922285029222,""r_squared"":0.9968531804231768}}"
71,1,101916.0,0.0,0.0,10.251021172253026,0.9998639571245053,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18663.0,""cash"":-431382.0,""position"":45,""slope_per_step"":1.8959071810550718,""r_squared"":0.9979852657645509},""INTARIAN_PEPPER_ROOT"":{""pnl"":83253.0,""cash"":-1036739.0,""position"":80,""slope_per_step"":8.355113991197955,""r_squared"":0.9999636934641747}}"
72,-1,96967.0,0.0,0.0,9.824911642184711,0.9999355748806543,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":80701.0,""cash"":-879291.0,""position"":80,""slope_per_step"":8.162402739795628,""r_squared"":0.9999930190781936},""ASH_COATED_OSMIUM"":{""pnl"":16266.0,""cash"":-663802.0,""position"":68,""slope_per_step"":1.662508902389089,""r_squared"":0.9983954097647111}}"
73,0,101217.0,0.0,0.0,10.190952196094498,0.9999637085780971,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18087.0,""cash"":-681983.0,""position"":70,""slope_per_step"":1.7980609573126096,""r_squared"":0.9982212313822695},""INTARIAN_PEPPER_ROOT"":{""pnl"":83130.0,""cash"":-956862.0,""position"":80,""slope_per_step"":8.392891238781903,""r_squared"":0.9999757761221709}}"
74,1,99842.79999999993,0.0,0.0,10.134080417462014,0.9998834418759291,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17654.0,""cash"":-122360.0,""position"":14,""slope_per_step"":1.8134021319740212,""r_squared"":0.9988928213196097},""INTARIAN_PEPPER_ROOT"":{""pnl"":82188.79999999993,""cash"":-925804.0,""position"":72,""slope_per_step"":8.320678285487974,""r_squared"":0.9999266585889941}}"
75,-1,99167.0,0.0,0.0,9.969821906906224,0.9999152016564767,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16406.0,""cash"":-663662.0,""position"":68,""slope_per_step"":1.6526676488366765,""r_squared"":0.9990016619563198},""INTARIAN_PEPPER_ROOT"":{""pnl"":82761.0,""cash"":-877231.0,""position"":80,""slope_per_step"":8.317154258069557,""r_squared"":0.9999296243406475}}"
76,0,99091.29999999993,0.0,0.0,9.980374933682178,0.9998272552618854,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16843.0,""cash"":-783237.0,""position"":80,""slope_per_step"":1.7173951615339516,""r_squared"":0.9956747191327757},""INTARIAN_PEPPER_ROOT"":{""pnl"":82248.29999999993,""cash"":-918744.0,""position"":77,""slope_per_step"":8.262979772148208,""r_squared"":0.9999868025622084}}"
77,1,98871.3999999999,0.0,0.0,9.862748829732679,0.9999162187544323,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82937.3999999999,""cash"":-981055.0,""position"":76,""slope_per_step"":8.304261864069819,""r_squared"":0.9999710612019805},""ASH_COATED_OSMIUM"":{""pnl"":15934.0,""cash"":-784146.0,""position"":80,""slope_per_step"":1.5584869656628697,""r_squared"":0.9971589448353133}}"
78,-1,97660.40000000002,0.0,0.0,9.774853434691925,0.9999461567586934,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15603.0,""cash"":-264425.0,""position"":28,""slope_per_step"":1.5287610259496103,""r_squared"":0.9982764448042437},""INTARIAN_PEPPER_ROOT"":{""pnl"":82057.40000000002,""cash"":-829935.0,""position"":76,""slope_per_step"":8.246092408742324,""r_squared"":0.999979680044739}}"
79,0,98567.19999999995,0.0,0.0,9.86717550589916,0.999579329454015,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15815.0,""cash"":-734260.0,""position"":75,""slope_per_step"":1.5548814841648149,""r_squared"":0.9889698846156509},""INTARIAN_PEPPER_ROOT"":{""pnl"":82752.19999999995,""cash"":-931240.0,""position"":78,""slope_per_step"":8.312294021734346,""r_squared"":0.999959557192299}}"
80,1,100022.0,0.0,0.0,10.060964648834851,0.9998720635751167,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17673.0,""cash"":-612390.0,""position"":63,""slope_per_step"":1.7848023624100235,""r_squared"":0.9962822398387896},""INTARIAN_PEPPER_ROOT"":{""pnl"":82349.0,""cash"":-1037643.0,""position"":80,""slope_per_step"":8.276162286424823,""r_squared"":0.9999869989752523}}"
81,-1,98188.79999999993,0.0,0.0,9.80666710516588,0.9999499998810862,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15007.0,""cash"":-4995.0,""position"":2,""slope_per_step"":1.4364375796563758,""r_squared"":0.9989590273320152},""INTARIAN_PEPPER_ROOT"":{""pnl"":83181.79999999993,""cash"":-780811.0,""position"":72,""slope_per_step"":8.3702295255095,""r_squared"":0.9999720062773813}}"
82,0,100900.40000000002,0.0,0.0,10.229178326984597,0.9997908373363357,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17820.0,""cash"":-782260.0,""position"":80,""slope_per_step"":1.824963804813638,""r_squared"":0.9969828217259176},""INTARIAN_PEPPER_ROOT"":{""pnl"":83080.40000000002,""cash"":-904912.0,""position"":76,""slope_per_step"":8.40421452217096,""r_squared"":0.9999299500510772}}"
83,1,100747.19999999995,0.0,0.0,10.135641814431219,0.9999231495560003,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82763.19999999995,""cash"":-1009229.0,""position"":78,""slope_per_step"":8.323737287248179,""r_squared"":0.9999886332054803},""ASH_COATED_OSMIUM"":{""pnl"":17984.0,""cash"":-672085.0,""position"":69,""slope_per_step"":1.8119045271830452,""r_squared"":0.9982632180182744}}"
84,-1,100299.19999999995,0.0,0.0,10.106226712584663,0.9999531703986443,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16752.0,""cash"":-523302.0,""position"":54,""slope_per_step"":1.6975964183479642,""r_squared"":0.9979914508962763},""INTARIAN_PEPPER_ROOT"":{""pnl"":83547.19999999995,""cash"":-852445.0,""position"":78,""slope_per_step"":8.408630294236717,""r_squared"":0.9999769387013662}}"
85,0,100674.0,0.0,0.0,10.17738694946527,0.9999215119550136,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82264.0,""cash"":-957728.0,""position"":80,""slope_per_step"":8.280524182156647,""r_squared"":0.9999570080155521},""ASH_COATED_OSMIUM"":{""pnl"":18410.0,""cash"":-611653.0,""position"":63,""slope_per_step"":1.8968627673086276,""r_squared"":0.9984058399726323}}"
86,1,98146.0,0.0,0.0,9.82527484779034,0.9998988756552644,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82785.0,""cash"":-1037207.0,""position"":80,""slope_per_step"":8.330594250185529,""r_squared"":0.9999852446608901},""ASH_COATED_OSMIUM"":{""pnl"":15361.0,""cash"":-634704.0,""position"":65,""slope_per_step"":1.4946805976048059,""r_squared"":0.9966519970907195}}"
87,-1,100296.0,0.0,0.0,10.007211879994124,0.9998736278557178,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18242.0,""cash"":-771837.0,""position"":79,""slope_per_step"":1.783541916369419,""r_squared"":0.9953794820894755},""INTARIAN_PEPPER_ROOT"":{""pnl"":82054.0,""cash"":-877938.0,""position"":80,""slope_per_step"":8.223669963624705,""r_squared"":0.999968957455122}}"
88,0,98444.09999999998,0.0,0.0,9.904800500969985,0.9998765938236315,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15423.0,""cash"":-784657.0,""position"":80,""slope_per_step"":1.5324002221320023,""r_squared"":0.9960458948187795},""INTARIAN_PEPPER_ROOT"":{""pnl"":83021.09999999998,""cash"":-943971.0,""position"":79,""slope_per_step"":8.372400278837993,""r_squared"":0.9999887739584128}}"
89,1,100448.5,0.0,0.0,10.1104404608894,0.9999635469185423,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83183.5,""cash"":-966809.0,""position"":75,""slope_per_step"":8.370187764010868,""r_squared"":0.9999855400402229},""ASH_COATED_OSMIUM"":{""pnl"":17265.0,""cash"":-2737.0,""position"":2,""slope_per_step"":1.740252696878527,""r_squared"":0.9988666757886894}}"
90,-1,100586.0,0.0,0.0,10.071724822398059,0.9999537256298261,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17143.0,""cash"":227164.0,""position"":-21,""slope_per_step"":1.718612902592129,""r_squared"":0.9978450655550696},""INTARIAN_PEPPER_ROOT"":{""pnl"":83443.0,""cash"":-876549.0,""position"":80,""slope_per_step"":8.35311191980593,""r_squared"":0.9999592860010524}}"
91,0,99153.0,0.0,0.0,9.900485148960643,0.9998127098407102,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82925.0,""cash"":-957067.0,""position"":80,""slope_per_step"":8.367947029427265,""r_squared"":0.999973043266985},""ASH_COATED_OSMIUM"":{""pnl"":16228.0,""cash"":-323806.0,""position"":34,""slope_per_step"":1.5325381195333811,""r_squared"":0.994259571063367}}"
92,1,100325.0,0.0,0.0,10.115808939196098,0.9999214552077805,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81935.0,""cash"":-1038057.0,""position"":80,""slope_per_step"":8.250491137192917,""r_squared"":0.9999702303290643},""ASH_COATED_OSMIUM"":{""pnl"":18390.0,""cash"":-781690.0,""position"":80,""slope_per_step"":1.865317802003178,""r_squared"":0.9984052979901394}}"
93,-1,99312.0,0.0,0.0,9.914700041295015,0.999873078343659,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17024.0,""cash"":637086.0,""position"":-62,""slope_per_step"":1.6652199269121992,""r_squared"":0.9977246111999172},""INTARIAN_PEPPER_ROOT"":{""pnl"":82288.0,""cash"":-877704.0,""position"":80,""slope_per_step"":8.249480114382816,""r_squared"":0.9999709026230589}}"
94,0,97247.69999999995,0.0,0.0,9.765105602822846,0.9999107924742489,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":81915.69999999995,""cash"":-867077.0,""position"":73,""slope_per_step"":8.26212110277301,""r_squared"":0.9999671219208115},""ASH_COATED_OSMIUM"":{""pnl"":15332.0,""cash"":-784748.0,""position"":80,""slope_per_step"":1.502984500049845,""r_squared"":0.9974997833605844}}"
95,1,100513.69999999995,0.0,0.0,10.074280135253812,0.9999698531083449,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18195.0,""cash"":-621869.0,""position"":64,""slope_per_step"":1.7914169172701693,""r_squared"":0.999205088015658},""INTARIAN_PEPPER_ROOT"":{""pnl"":82318.69999999995,""cash"":-939674.0,""position"":73,""slope_per_step"":8.282863217983637,""r_squared"":0.99998460311874}}"
96,-1,99113.69999999995,0.0,0.0,10.034564869649863,0.9999491303077908,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16676.0,""cash"":-693395.0,""position"":71,""slope_per_step"":1.7097721492117215,""r_squared"":0.9987548008336607},""INTARIAN_PEPPER_ROOT"":{""pnl"":82437.69999999995,""cash"":-793555.0,""position"":73,""slope_per_step"":8.324792720438133,""r_squared"":0.9999821619060126}}"
97,0,100902.0,0.0,0.0,10.061937339067788,0.9999542048601211,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17649.0,""cash"":-512404.0,""position"":53,""slope_per_step"":1.7063159347731593,""r_squared"":0.9992060012961075},""INTARIAN_PEPPER_ROOT"":{""pnl"":83253.0,""cash"":-956739.0,""position"":80,""slope_per_step"":8.355621404294618,""r_squared"":0.9999604863956594}}"
98,1,99746.0,0.0,0.0,10.050715788846547,0.9998862808458221,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82630.0,""cash"":-1037362.0,""position"":80,""slope_per_step"":8.313924327062633,""r_squared"":0.9999457152163324},""ASH_COATED_OSMIUM"":{""pnl"":17116.0,""cash"":257140.0,""position"":-24,""slope_per_step"":1.7367914617839146,""r_squared"":0.9976972264678406}}"
99,-1,101893.0,0.0,0.0,10.193605224639247,0.9998818130840803,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83108.0,""cash"":-876884.0,""position"":80,""slope_per_step"":8.35555847062878,""r_squared"":0.999945503293518},""ASH_COATED_OSMIUM"":{""pnl"":18785.0,""cash"":-391256.0,""position"":41,""slope_per_step"":1.8380467540104675,""r_squared"":0.998643817297296}}"
