timestamp,symbol,price,quantity
303700,ASH_COATED_OSMIUM,10005,-15
303700,INTARIAN_PEPPER_ROOT,13298,3
303700,INTARIAN_PEPPER_ROOT,13313,-8
303800,ASH_COATED_OSMIUM,9997,2
303800,ASH_COATED_OSMIUM,9981,45
303800,ASH_COATED_OSMIUM,9988,15
303800,ASH_COATED_OSMIUM,10021,-83
303800,ASH_COATED_OSMIUM,10002,-15
303800,INTARIAN_PEPPER_ROOT,13298,3
303800,INTARIAN_PEPPER_ROOT,13310,-8
303900,ASH_COATED_OSMIUM,9981,45
303900,ASH_COATED_OSMIUM,9988,15
303900,ASH_COATED_OSMIUM,10021,-85
303900,ASH_COATED_OSMIUM,10002,-15
303900,INTARIAN_PEPPER_ROOT,13298,3
303900,INTARIAN_PEPPER_ROOT,13310,-8
304000,ASH_COATED_OSMIUM,9981,45
304000,ASH_COATED_OSMIUM,9988,15
304000,ASH_COATED_OSMIUM,10021,-85
304000,ASH_COATED_OSMIUM,10005,-15
304000,INTARIAN_PEPPER_ROOT,13295,3
304000,INTARIAN_PEPPER_ROOT,13310,-8
304100,ASH_COATED_OSMIUM,9981,60
304100,ASH_COATED_OSMIUM,10021,-100
304100,INTARIAN_PEPPER_ROOT,13295,3
304100,INTARIAN_PEPPER_ROOT,13310,-8
304200,ASH_COATED_OSMIUM,9981,45
304200,ASH_COATED_OSMIUM,9988,15
304200,ASH_COATED_OSMIUM,10021,-85
304200,ASH_COATED_OSMIUM,10002,-15
304200,INTARIAN_PEPPER_ROOT,13298,3
304200,INTARIAN_PEPPER_ROOT,13310,-8
304300,ASH_COATED_OSMIUM,9981,45
304300,ASH_COATED_OSMIUM,9988,15
304300,ASH_COATED_OSMIUM,10021,-85
304300,ASH_COATED_OSMIUM,10004,-15
304300,INTARIAN_PEPPER_ROOT,13298,3
304300,INTARIAN_PEPPER_ROOT,13310,-8
304400,ASH_COATED_OSMIUM,9981,45
304400,ASH_COATED_OSMIUM,9988,15
304400,ASH_COATED_OSMIUM,10021,-85
304400,ASH_COATED_OSMIUM,10004,-15
304400,INTARIAN_PEPPER_ROOT,13298,3
304400,INTARIAN_PEPPER_ROOT,13314,-8
304500,ASH_COATED_OSMIUM,9981,45
304500,ASH_COATED_OSMIUM,9988,15
304500,ASH_COATED_OSMIUM,10021,-85
304500,ASH_COATED_OSMIUM,10005,-15
304500,INTARIAN_PEPPER_ROOT,13298,3
304500,INTARIAN_PEPPER_ROOT,13311,-8
304600,ASH_COATED_OSMIUM,9981,45
304600,ASH_COATED_OSMIUM,9989,15
304600,ASH_COATED_OSMIUM,10021,-85
304600,ASH_COATED_OSMIUM,10003,-15
304600,INTARIAN_PEPPER_ROOT,13298,3
304600,INTARIAN_PEPPER_ROOT,13311,-8
304700,ASH_COATED_OSMIUM,9981,45
304700,ASH_COATED_OSMIUM,9989,15
304700,ASH_COATED_OSMIUM,10021,-85
304700,ASH_COATED_OSMIUM,10003,-15
304700,INTARIAN_PEPPER_ROOT,13299,3
304700,INTARIAN_PEPPER_ROOT,13314,-8
304800,ASH_COATED_OSMIUM,9981,45
304800,ASH_COATED_OSMIUM,9987,15
304800,ASH_COATED_OSMIUM,10021,-85
304800,ASH_COATED_OSMIUM,10003,-15
304800,INTARIAN_PEPPER_ROOT,13299,3
304800,INTARIAN_PEPPER_ROOT,13312,-8
304900,ASH_COATED_OSMIUM,9981,50
304900,ASH_COATED_OSMIUM,9989,15
304900,ASH_COATED_OSMIUM,10021,-80
304900,ASH_COATED_OSMIUM,10003,-15
304900,INTARIAN_PEPPER_ROOT,13299,3
304900,INTARIAN_PEPPER_ROOT,13314,-8
305000,ASH_COATED_OSMIUM,9981,65
305000,ASH_COATED_OSMIUM,10021,-95
305000,INTARIAN_PEPPER_ROOT,13296,3
305000,INTARIAN_PEPPER_ROOT,13311,-8
305100,ASH_COATED_OSMIUM,9981,45
305100,ASH_COATED_OSMIUM,9989,15
305100,ASH_COATED_OSMIUM,10021,-85
305100,ASH_COATED_OSMIUM,10003,-15
305100,INTARIAN_PEPPER_ROOT,13299,3
305100,INTARIAN_PEPPER_ROOT,13311,-8
305200,ASH_COATED_OSMIUM,9981,45
305200,ASH_COATED_OSMIUM,9989,15
305200,ASH_COATED_OSMIUM,10021,-85
305200,ASH_COATED_OSMIUM,10006,-15
305200,INTARIAN_PEPPER_ROOT,13299,3
305200,INTARIAN_PEPPER_ROOT,13311,-8
305300,ASH_COATED_OSMIUM,9981,45
305300,ASH_COATED_OSMIUM,9989,15
305300,ASH_COATED_OSMIUM,10021,-85
305300,ASH_COATED_OSMIUM,10003,-15
305300,INTARIAN_PEPPER_ROOT,13296,3
305300,INTARIAN_PEPPER_ROOT,13311,-8
305400,ASH_COATED_OSMIUM,9981,45
305400,ASH_COATED_OSMIUM,9986,15
305400,ASH_COATED_OSMIUM,10021,-85
305400,ASH_COATED_OSMIUM,10003,-15
305400,INTARIAN_PEPPER_ROOT,13299,3
305400,INTARIAN_PEPPER_ROOT,13312,-8
305500,ASH_COATED_OSMIUM,9981,45
305500,ASH_COATED_OSMIUM,9989,15
305500,ASH_COATED_OSMIUM,10021,-85
305500,ASH_COATED_OSMIUM,10003,-15
305500,INTARIAN_PEPPER_ROOT,13299,3
305500,INTARIAN_PEPPER_ROOT,13312,-8
305600,ASH_COATED_OSMIUM,9981,45
305600,ASH_COATED_OSMIUM,9989,15
305600,ASH_COATED_OSMIUM,10021,-85
305600,ASH_COATED_OSMIUM,10003,-15
305600,INTARIAN_PEPPER_ROOT,13299,3
305600,INTARIAN_PEPPER_ROOT,13312,-8
305700,ASH_COATED_OSMIUM,9981,45
305700,ASH_COATED_OSMIUM,9987,15
305700,ASH_COATED_OSMIUM,10021,-85
305700,ASH_COATED_OSMIUM,10004,-15
305700,INTARIAN_PEPPER_ROOT,13312,-8
305800,ASH_COATED_OSMIUM,9981,60
305800,ASH_COATED_OSMIUM,10021,-100
305800,INTARIAN_PEPPER_ROOT,13300,3
305800,INTARIAN_PEPPER_ROOT,13312,-8
305900,ASH_COATED_OSMIUM,9981,45
305900,ASH_COATED_OSMIUM,9987,15
305900,ASH_COATED_OSMIUM,10021,-85
305900,ASH_COATED_OSMIUM,10006,-15
305900,INTARIAN_PEPPER_ROOT,13296,9
305900,INTARIAN_PEPPER_ROOT,13312,-8
306000,ASH_COATED_OSMIUM,9981,45
306000,ASH_COATED_OSMIUM,9990,15
306000,ASH_COATED_OSMIUM,10021,-85
306000,ASH_COATED_OSMIUM,10004,-15
306000,INTARIAN_PEPPER_ROOT,13300,9
306000,INTARIAN_PEPPER_ROOT,13312,-8
306100,ASH_COATED_OSMIUM,9981,45
306100,ASH_COATED_OSMIUM,9989,15
306100,ASH_COATED_OSMIUM,10021,-85
306100,ASH_COATED_OSMIUM,10003,-15
306100,INTARIAN_PEPPER_ROOT,13312,-8
306200,ASH_COATED_OSMIUM,9981,45
306200,ASH_COATED_OSMIUM,9995,15
306200,ASH_COATED_OSMIUM,10021,-85
306200,ASH_COATED_OSMIUM,10006,-15
306200,INTARIAN_PEPPER_ROOT,13300,9
306200,INTARIAN_PEPPER_ROOT,13312,-8
306300,ASH_COATED_OSMIUM,9981,45
306300,ASH_COATED_OSMIUM,9990,15
306300,ASH_COATED_OSMIUM,10021,-85
306300,ASH_COATED_OSMIUM,10004,-15
306300,INTARIAN_PEPPER_ROOT,13300,9
306300,INTARIAN_PEPPER_ROOT,13312,-8
306400,ASH_COATED_OSMIUM,9981,45
306400,ASH_COATED_OSMIUM,9990,15
306400,ASH_COATED_OSMIUM,10021,-85
306400,ASH_COATED_OSMIUM,10004,-15
306400,INTARIAN_PEPPER_ROOT,13300,9
306400,INTARIAN_PEPPER_ROOT,13313,-8
306500,ASH_COATED_OSMIUM,9981,45
306500,ASH_COATED_OSMIUM,9991,15
306500,ASH_COATED_OSMIUM,10021,-85
306500,ASH_COATED_OSMIUM,10005,-15
306500,INTARIAN_PEPPER_ROOT,13300,9
306500,INTARIAN_PEPPER_ROOT,13316,-8
306600,ASH_COATED_OSMIUM,9981,45
306600,ASH_COATED_OSMIUM,9991,15
306600,ASH_COATED_OSMIUM,10021,-85
306600,ASH_COATED_OSMIUM,10005,-15
306600,INTARIAN_PEPPER_ROOT,13300,9
306600,INTARIAN_PEPPER_ROOT,13313,-8
306700,ASH_COATED_OSMIUM,9981,45
306700,ASH_COATED_OSMIUM,9991,15
306700,ASH_COATED_OSMIUM,10021,-85
306700,ASH_COATED_OSMIUM,10004,-15
306700,INTARIAN_PEPPER_ROOT,13301,9
306700,INTARIAN_PEPPER_ROOT,13313,-8
306800,ASH_COATED_OSMIUM,9981,45
306800,ASH_COATED_OSMIUM,9990,15
306800,ASH_COATED_OSMIUM,10021,-85
306800,ASH_COATED_OSMIUM,10007,-15
306800,INTARIAN_PEPPER_ROOT,13305,9
306800,INTARIAN_PEPPER_ROOT,13316,-8
306900,ASH_COATED_OSMIUM,9981,45
306900,ASH_COATED_OSMIUM,9990,15
306900,ASH_COATED_OSMIUM,10021,-85
306900,ASH_COATED_OSMIUM,10004,-15
306900,INTARIAN_PEPPER_ROOT,13301,9
306900,INTARIAN_PEPPER_ROOT,13313,-8
307000,ASH_COATED_OSMIUM,9981,45
307000,ASH_COATED_OSMIUM,9990,15
307000,ASH_COATED_OSMIUM,10021,-85
307000,ASH_COATED_OSMIUM,10004,-15
307000,INTARIAN_PEPPER_ROOT,13301,9
307000,INTARIAN_PEPPER_ROOT,13316,-8
307100,ASH_COATED_OSMIUM,9981,45
307100,ASH_COATED_OSMIUM,9996,15
307100,ASH_COATED_OSMIUM,10021,-85
307100,ASH_COATED_OSMIUM,10004,-15
307100,INTARIAN_PEPPER_ROOT,13301,9
307100,INTARIAN_PEPPER_ROOT,13313,-8
307200,ASH_COATED_OSMIUM,9981,37
307200,ASH_COATED_OSMIUM,9990,15
307200,ASH_COATED_OSMIUM,10021,-93
307200,ASH_COATED_OSMIUM,10007,-15
307200,INTARIAN_PEPPER_ROOT,13301,9
307200,INTARIAN_PEPPER_ROOT,13317,-8
307300,ASH_COATED_OSMIUM,9981,37
307300,ASH_COATED_OSMIUM,9991,15
307300,ASH_COATED_OSMIUM,10021,-93
307300,ASH_COATED_OSMIUM,10005,-15
307300,INTARIAN_PEPPER_ROOT,13301,9
307300,INTARIAN_PEPPER_ROOT,13313,-8
307400,ASH_COATED_OSMIUM,9981,37
307400,ASH_COATED_OSMIUM,9991,15
307400,ASH_COATED_OSMIUM,10021,-93
307400,ASH_COATED_OSMIUM,10007,-15
307400,INTARIAN_PEPPER_ROOT,13301,9
307400,INTARIAN_PEPPER_ROOT,13314,-8
307500,ASH_COATED_OSMIUM,9981,37
307500,ASH_COATED_OSMIUM,9991,15
307500,ASH_COATED_OSMIUM,10021,-93
307500,ASH_COATED_OSMIUM,10005,-15
307500,INTARIAN_PEPPER_ROOT,13307,9
307500,INTARIAN_PEPPER_ROOT,13317,-8
307600,ASH_COATED_OSMIUM,9981,37
307600,ASH_COATED_OSMIUM,9989,15
307600,ASH_COATED_OSMIUM,10021,-93
307600,ASH_COATED_OSMIUM,10005,-15
307600,INTARIAN_PEPPER_ROOT,13301,9
307600,INTARIAN_PEPPER_ROOT,13314,-8
307700,ASH_COATED_OSMIUM,9981,37
307700,ASH_COATED_OSMIUM,9991,15
307700,ASH_COATED_OSMIUM,10021,-93
307700,ASH_COATED_OSMIUM,10008,-15
307700,INTARIAN_PEPPER_ROOT,13302,9
307700,INTARIAN_PEPPER_ROOT,13317,-8
307800,ASH_COATED_OSMIUM,9981,37
307800,ASH_COATED_OSMIUM,9992,15
307800,ASH_COATED_OSMIUM,10021,-93
307800,ASH_COATED_OSMIUM,10006,-15
307800,INTARIAN_PEPPER_ROOT,13302,9
307800,INTARIAN_PEPPER_ROOT,13314,-8
307900,ASH_COATED_OSMIUM,9981,37
307900,ASH_COATED_OSMIUM,9992,15
307900,ASH_COATED_OSMIUM,10021,-93
307900,ASH_COATED_OSMIUM,10006,-15
307900,INTARIAN_PEPPER_ROOT,13302,9
307900,INTARIAN_PEPPER_ROOT,13317,-8
308000,ASH_COATED_OSMIUM,9981,37
308000,ASH_COATED_OSMIUM,9992,15
308000,ASH_COATED_OSMIUM,10021,-93
308000,ASH_COATED_OSMIUM,10006,-15
308000,INTARIAN_PEPPER_ROOT,13302,9
308000,INTARIAN_PEPPER_ROOT,13314,-8
308100,ASH_COATED_OSMIUM,9981,37
308100,ASH_COATED_OSMIUM,9992,15
308100,ASH_COATED_OSMIUM,10021,-93
308100,ASH_COATED_OSMIUM,10006,-15
308100,INTARIAN_PEPPER_ROOT,13299,9
308100,INTARIAN_PEPPER_ROOT,13318,-8
308200,ASH_COATED_OSMIUM,9981,37
308200,ASH_COATED_OSMIUM,9992,15
308200,ASH_COATED_OSMIUM,10021,-93
308200,ASH_COATED_OSMIUM,10006,-15
308200,INTARIAN_PEPPER_ROOT,13302,9
308200,INTARIAN_PEPPER_ROOT,13314,-8
308300,ASH_COATED_OSMIUM,9981,31
308300,ASH_COATED_OSMIUM,9992,15
308300,ASH_COATED_OSMIUM,10021,-99
308300,ASH_COATED_OSMIUM,10006,-15
308300,INTARIAN_PEPPER_ROOT,13302,9
308300,INTARIAN_PEPPER_ROOT,13314,-8
308400,ASH_COATED_OSMIUM,9981,31
308400,ASH_COATED_OSMIUM,9992,15
308400,ASH_COATED_OSMIUM,10021,-99
308400,ASH_COATED_OSMIUM,10006,-15
308400,INTARIAN_PEPPER_ROOT,13302,9
308400,INTARIAN_PEPPER_ROOT,13315,-8
308500,ASH_COATED_OSMIUM,9981,35
308500,ASH_COATED_OSMIUM,9992,15
308500,ASH_COATED_OSMIUM,10021,-95
308500,ASH_COATED_OSMIUM,10006,-15
308500,INTARIAN_PEPPER_ROOT,13302,9
308500,INTARIAN_PEPPER_ROOT,13315,-8
308600,ASH_COATED_OSMIUM,9981,35
308600,ASH_COATED_OSMIUM,9992,15
308600,ASH_COATED_OSMIUM,10021,-95
308600,ASH_COATED_OSMIUM,10006,-15
308600,INTARIAN_PEPPER_ROOT,13302,9
308600,INTARIAN_PEPPER_ROOT,13315,-8
308700,ASH_COATED_OSMIUM,9981,30
308700,ASH_COATED_OSMIUM,9991,15
308700,ASH_COATED_OSMIUM,10021,-100
308700,ASH_COATED_OSMIUM,10005,-15
308700,INTARIAN_PEPPER_ROOT,13303,9
308700,INTARIAN_PEPPER_ROOT,13315,-8
308800,ASH_COATED_OSMIUM,9981,30
308800,ASH_COATED_OSMIUM,9992,15
308800,ASH_COATED_OSMIUM,10021,-100
308800,ASH_COATED_OSMIUM,10006,-15
308800,INTARIAN_PEPPER_ROOT,13303,9
308800,INTARIAN_PEPPER_ROOT,13315,-8
308900,ASH_COATED_OSMIUM,9981,30
308900,ASH_COATED_OSMIUM,9992,15
308900,ASH_COATED_OSMIUM,10021,-100
308900,ASH_COATED_OSMIUM,10006,-15
308900,INTARIAN_PEPPER_ROOT,13303,9
308900,INTARIAN_PEPPER_ROOT,13315,-8
309000,ASH_COATED_OSMIUM,9981,45
309000,ASH_COATED_OSMIUM,10021,-115
309000,INTARIAN_PEPPER_ROOT,13303,9
309000,INTARIAN_PEPPER_ROOT,13315,-8
309100,ASH_COATED_OSMIUM,9981,30
309100,ASH_COATED_OSMIUM,9992,15
309100,ASH_COATED_OSMIUM,10021,-100
309100,ASH_COATED_OSMIUM,10008,-15
309100,INTARIAN_PEPPER_ROOT,13303,9
309100,INTARIAN_PEPPER_ROOT,13315,-8
309200,ASH_COATED_OSMIUM,9981,27
309200,ASH_COATED_OSMIUM,9992,15
309200,ASH_COATED_OSMIUM,10021,-103
309200,ASH_COATED_OSMIUM,10006,-15
309200,INTARIAN_PEPPER_ROOT,13303,9
309200,INTARIAN_PEPPER_ROOT,13315,-8
309300,ASH_COATED_OSMIUM,9981,27
309300,ASH_COATED_OSMIUM,9992,15
309300,ASH_COATED_OSMIUM,10021,-103
309300,ASH_COATED_OSMIUM,10008,-15
309300,INTARIAN_PEPPER_ROOT,13303,9
309300,INTARIAN_PEPPER_ROOT,13315,-8
309400,ASH_COATED_OSMIUM,9981,27
309400,ASH_COATED_OSMIUM,9992,15
309400,ASH_COATED_OSMIUM,10021,-103
309400,ASH_COATED_OSMIUM,10008,-15
309400,INTARIAN_PEPPER_ROOT,13316,-8
309500,ASH_COATED_OSMIUM,9981,27
309500,ASH_COATED_OSMIUM,9991,15
309500,ASH_COATED_OSMIUM,10021,-103
309500,ASH_COATED_OSMIUM,10005,-15
309500,INTARIAN_PEPPER_ROOT,13303,9
309500,INTARIAN_PEPPER_ROOT,13316,-8
309600,ASH_COATED_OSMIUM,9981,27
309600,ASH_COATED_OSMIUM,9991,15
309600,ASH_COATED_OSMIUM,10021,-103
309600,ASH_COATED_OSMIUM,10005,-15
309600,INTARIAN_PEPPER_ROOT,13303,9
309600,INTARIAN_PEPPER_ROOT,13316,-8
309700,ASH_COATED_OSMIUM,9981,27
309700,ASH_COATED_OSMIUM,9991,15
309700,ASH_COATED_OSMIUM,10021,-103
309700,ASH_COATED_OSMIUM,10005,-15
309700,INTARIAN_PEPPER_ROOT,13316,-8
309800,ASH_COATED_OSMIUM,9981,27
309800,ASH_COATED_OSMIUM,9991,15
309800,ASH_COATED_OSMIUM,10021,-103
309800,ASH_COATED_OSMIUM,10005,-15
309800,INTARIAN_PEPPER_ROOT,13304,9
309800,INTARIAN_PEPPER_ROOT,13316,-8
309900,ASH_COATED_OSMIUM,9981,27
309900,ASH_COATED_OSMIUM,9989,15
309900,ASH_COATED_OSMIUM,10021,-103
309900,ASH_COATED_OSMIUM,10008,-15
309900,INTARIAN_PEPPER_ROOT,13304,9
309900,INTARIAN_PEPPER_ROOT,13316,-8
310000,ASH_COATED_OSMIUM,9981,27
310000,ASH_COATED_OSMIUM,9989,15
310000,ASH_COATED_OSMIUM,10021,-103
310000,ASH_COATED_OSMIUM,10005,-15
310000,INTARIAN_PEPPER_ROOT,13304,9
310000,INTARIAN_PEPPER_ROOT,13316,-8
310100,ASH_COATED_OSMIUM,9981,27
310100,ASH_COATED_OSMIUM,9991,15
310100,ASH_COATED_OSMIUM,10021,-103
310100,ASH_COATED_OSMIUM,10005,-15
310100,INTARIAN_PEPPER_ROOT,13304,9
310100,INTARIAN_PEPPER_ROOT,13316,-8
310200,ASH_COATED_OSMIUM,9981,27
310200,ASH_COATED_OSMIUM,10000,15
310200,ASH_COATED_OSMIUM,10021,-103
310200,ASH_COATED_OSMIUM,10006,-15
310200,INTARIAN_PEPPER_ROOT,13304,9
310200,INTARIAN_PEPPER_ROOT,13316,-8
310300,ASH_COATED_OSMIUM,9981,27
310300,ASH_COATED_OSMIUM,9991,15
310300,ASH_COATED_OSMIUM,10021,-103
310300,ASH_COATED_OSMIUM,10005,-15
310300,INTARIAN_PEPPER_ROOT,13304,9
310300,INTARIAN_PEPPER_ROOT,13316,-8
310400,ASH_COATED_OSMIUM,9981,27
310400,ASH_COATED_OSMIUM,9992,15
310400,ASH_COATED_OSMIUM,10021,-103
310400,ASH_COATED_OSMIUM,10006,-15
310400,INTARIAN_PEPPER_ROOT,13304,9
310400,INTARIAN_PEPPER_ROOT,13317,-8
310500,ASH_COATED_OSMIUM,9981,27
310500,ASH_COATED_OSMIUM,9992,15
310500,ASH_COATED_OSMIUM,10021,-103
310500,ASH_COATED_OSMIUM,10008,-15
310500,INTARIAN_PEPPER_ROOT,13304,9
310500,INTARIAN_PEPPER_ROOT,13317,-8
310600,ASH_COATED_OSMIUM,9981,27
310600,ASH_COATED_OSMIUM,9992,15
310600,ASH_COATED_OSMIUM,10021,-103
310600,ASH_COATED_OSMIUM,10006,-15
310600,INTARIAN_PEPPER_ROOT,13301,9
310600,INTARIAN_PEPPER_ROOT,13317,-8
310700,ASH_COATED_OSMIUM,9981,27
310700,ASH_COATED_OSMIUM,9992,15
310700,ASH_COATED_OSMIUM,10021,-103
310700,ASH_COATED_OSMIUM,10006,-15
310700,INTARIAN_PEPPER_ROOT,13305,9
310700,INTARIAN_PEPPER_ROOT,13317,-8
310800,ASH_COATED_OSMIUM,9981,27
310800,ASH_COATED_OSMIUM,9992,15
310800,ASH_COATED_OSMIUM,10021,-103
310800,ASH_COATED_OSMIUM,10006,-15
310800,INTARIAN_PEPPER_ROOT,13301,9
310800,INTARIAN_PEPPER_ROOT,13317,-8
310900,ASH_COATED_OSMIUM,9981,23
310900,ASH_COATED_OSMIUM,9989,15
310900,ASH_COATED_OSMIUM,10021,-107
310900,ASH_COATED_OSMIUM,10005,-15
310900,INTARIAN_PEPPER_ROOT,13305,9
310900,INTARIAN_PEPPER_ROOT,13317,-8
311000,ASH_COATED_OSMIUM,9981,23
311000,ASH_COATED_OSMIUM,9992,15
311000,ASH_COATED_OSMIUM,10021,-107
311000,ASH_COATED_OSMIUM,10006,-15
311000,INTARIAN_PEPPER_ROOT,13305,9
311000,INTARIAN_PEPPER_ROOT,13317,-8
311100,ASH_COATED_OSMIUM,9981,23
311100,ASH_COATED_OSMIUM,9992,15
311100,ASH_COATED_OSMIUM,10021,-107
311100,ASH_COATED_OSMIUM,10006,-15
311100,INTARIAN_PEPPER_ROOT,13302,9
311100,INTARIAN_PEPPER_ROOT,13317,-8
311200,ASH_COATED_OSMIUM,9981,23
311200,ASH_COATED_OSMIUM,9997,15
311200,ASH_COATED_OSMIUM,10021,-107
311200,ASH_COATED_OSMIUM,10006,-15
311200,INTARIAN_PEPPER_ROOT,13305,9
311200,INTARIAN_PEPPER_ROOT,13317,-8
311300,ASH_COATED_OSMIUM,9981,38
311300,ASH_COATED_OSMIUM,10021,-122
311300,INTARIAN_PEPPER_ROOT,13302,9
311300,INTARIAN_PEPPER_ROOT,13317,-8
311400,ASH_COATED_OSMIUM,9981,23
311400,ASH_COATED_OSMIUM,9992,15
311400,ASH_COATED_OSMIUM,10021,-107
311400,ASH_COATED_OSMIUM,10006,-15
311400,INTARIAN_PEPPER_ROOT,13302,9
311400,INTARIAN_PEPPER_ROOT,13318,-8
311500,ASH_COATED_OSMIUM,9981,23
311500,ASH_COATED_OSMIUM,9992,15
311500,ASH_COATED_OSMIUM,10021,-107
311500,ASH_COATED_OSMIUM,10006,-15
311500,INTARIAN_PEPPER_ROOT,13305,9
311500,INTARIAN_PEPPER_ROOT,13318,-8
311600,ASH_COATED_OSMIUM,9981,23
311600,ASH_COATED_OSMIUM,9992,15
311600,ASH_COATED_OSMIUM,10021,-107
311600,ASH_COATED_OSMIUM,10006,-15
311600,INTARIAN_PEPPER_ROOT,13305,9
311600,INTARIAN_PEPPER_ROOT,13318,-8
311700,ASH_COATED_OSMIUM,9981,23
311700,ASH_COATED_OSMIUM,9993,15
311700,ASH_COATED_OSMIUM,10021,-107
311700,ASH_COATED_OSMIUM,10007,-15
311700,INTARIAN_PEPPER_ROOT,13306,9
311700,INTARIAN_PEPPER_ROOT,13318,-8
311800,ASH_COATED_OSMIUM,9981,23
311800,ASH_COATED_OSMIUM,9992,15
311800,ASH_COATED_OSMIUM,10021,-107
311800,ASH_COATED_OSMIUM,10006,-15
311800,INTARIAN_PEPPER_ROOT,13306,9
311800,INTARIAN_PEPPER_ROOT,13318,-8
311900,ASH_COATED_OSMIUM,9981,23
311900,ASH_COATED_OSMIUM,9990,15
311900,ASH_COATED_OSMIUM,10021,-107
311900,ASH_COATED_OSMIUM,10006,-15
311900,INTARIAN_PEPPER_ROOT,13306,9
311900,INTARIAN_PEPPER_ROOT,13319,-8
312000,ASH_COATED_OSMIUM,9981,38
312000,ASH_COATED_OSMIUM,10021,-122
312000,INTARIAN_PEPPER_ROOT,13306,9
312000,INTARIAN_PEPPER_ROOT,13318,-8
312100,ASH_COATED_OSMIUM,9981,23
312100,ASH_COATED_OSMIUM,9992,15
312100,ASH_COATED_OSMIUM,10021,-107
312100,ASH_COATED_OSMIUM,10006,-15
312100,INTARIAN_PEPPER_ROOT,13306,9
312100,INTARIAN_PEPPER_ROOT,13318,-8
312200,ASH_COATED_OSMIUM,9981,23
312200,ASH_COATED_OSMIUM,9992,15
312200,ASH_COATED_OSMIUM,10021,-107
312200,ASH_COATED_OSMIUM,10006,-15
312200,INTARIAN_PEPPER_ROOT,13306,9
312200,INTARIAN_PEPPER_ROOT,13318,-8
312300,ASH_COATED_OSMIUM,9981,23
312300,ASH_COATED_OSMIUM,9992,15
312300,ASH_COATED_OSMIUM,10021,-107
312300,ASH_COATED_OSMIUM,10006,-15
312300,INTARIAN_PEPPER_ROOT,13306,9
312300,INTARIAN_PEPPER_ROOT,13318,-8
312400,ASH_COATED_OSMIUM,9981,23
312400,ASH_COATED_OSMIUM,9993,15
312400,ASH_COATED_OSMIUM,10021,-107
312400,ASH_COATED_OSMIUM,10007,-15
312400,INTARIAN_PEPPER_ROOT,13306,9
312400,INTARIAN_PEPPER_ROOT,13319,-8
312500,ASH_COATED_OSMIUM,9981,23
312500,ASH_COATED_OSMIUM,9993,15
312500,ASH_COATED_OSMIUM,10021,-107
312500,ASH_COATED_OSMIUM,10007,-15
312500,INTARIAN_PEPPER_ROOT,13306,9
312500,INTARIAN_PEPPER_ROOT,13319,-8
312600,ASH_COATED_OSMIUM,9981,23
312600,ASH_COATED_OSMIUM,9993,15
312600,ASH_COATED_OSMIUM,10021,-107
312600,ASH_COATED_OSMIUM,10007,-15
312600,INTARIAN_PEPPER_ROOT,13306,9
312600,INTARIAN_PEPPER_ROOT,13319,-8
312700,ASH_COATED_OSMIUM,9981,23
312700,ASH_COATED_OSMIUM,9990,15
312700,ASH_COATED_OSMIUM,10021,-107
312700,ASH_COATED_OSMIUM,10009,-15
312700,INTARIAN_PEPPER_ROOT,13307,9
312700,INTARIAN_PEPPER_ROOT,13322,-8
312800,ASH_COATED_OSMIUM,9981,23
312800,ASH_COATED_OSMIUM,9992,15
312800,ASH_COATED_OSMIUM,10021,-107
312800,ASH_COATED_OSMIUM,10006,-15
312800,INTARIAN_PEPPER_ROOT,13307,9
312800,INTARIAN_PEPPER_ROOT,13322,-8
312900,ASH_COATED_OSMIUM,9981,23
312900,ASH_COATED_OSMIUM,9990,15
312900,ASH_COATED_OSMIUM,10021,-107
312900,ASH_COATED_OSMIUM,10009,-15
312900,INTARIAN_PEPPER_ROOT,13319,-8
313000,ASH_COATED_OSMIUM,9981,23
313000,ASH_COATED_OSMIUM,9992,15
313000,ASH_COATED_OSMIUM,10021,-107
313000,ASH_COATED_OSMIUM,10006,-15
313000,INTARIAN_PEPPER_ROOT,13312,9
313000,INTARIAN_PEPPER_ROOT,13319,-8
313100,ASH_COATED_OSMIUM,9981,23
313100,ASH_COATED_OSMIUM,9992,15
313100,ASH_COATED_OSMIUM,10021,-107
313100,ASH_COATED_OSMIUM,10006,-15
313100,INTARIAN_PEPPER_ROOT,13304,9
313100,INTARIAN_PEPPER_ROOT,13319,-8
313200,ASH_COATED_OSMIUM,9981,23
313200,ASH_COATED_OSMIUM,9992,15
313200,ASH_COATED_OSMIUM,10021,-107
313200,ASH_COATED_OSMIUM,10006,-15
313200,INTARIAN_PEPPER_ROOT,13307,9
313200,INTARIAN_PEPPER_ROOT,13319,-8
313300,ASH_COATED_OSMIUM,9981,23
313300,ASH_COATED_OSMIUM,9991,15
313300,ASH_COATED_OSMIUM,10021,-107
313300,ASH_COATED_OSMIUM,10007,-15
313300,INTARIAN_PEPPER_ROOT,13307,9
313300,INTARIAN_PEPPER_ROOT,13319,-8
313400,ASH_COATED_OSMIUM,9981,23
313400,ASH_COATED_OSMIUM,9993,15
313400,ASH_COATED_OSMIUM,10021,-107
313400,ASH_COATED_OSMIUM,10007,-15
313400,INTARIAN_PEPPER_ROOT,13307,9
313400,INTARIAN_PEPPER_ROOT,13320,-8
313500,ASH_COATED_OSMIUM,9981,18
