timestamp,symbol,side,price,quantity
510200,ASH_COATED_OSMIUM,SELL,10021.0,5
510200,INTARIAN_PEPPER_ROOT,SELL,13517.0,4
512300,ASH_COATED_OSMIUM,SELL,10007.0,2
512700,INTARIAN_PEPPER_ROOT,SELL,13522.0,3
513700,ASH_COATED_OSMIUM,BUY,9995.0,5
514300,ASH_COATED_OSMIUM,SELL,10003.0,7
514700,ASH_COATED_OSMIUM,BUY,9993.0,5
516800,INTARIAN_PEPPER_ROOT,BUY,13512.0,5
517600,ASH_COATED_OSMIUM,SELL,10005.0,5
517700,INTARIAN_PEPPER_ROOT,BUY,13511.0,2
518700,INTARIAN_PEPPER_ROOT,SELL,13525.0,6
520200,ASH_COATED_OSMIUM,BUY,9999.0,6
520500,INTARIAN_PEPPER_ROOT,BUY,13516.0,4
520500,INTARIAN_PEPPER_ROOT,BUY,13514.0,2
522100,ASH_COATED_OSMIUM,SELL,10002.0,4
522100,ASH_COATED_OSMIUM,SELL,10011.0,5
522900,INTARIAN_PEPPER_ROOT,SELL,13529.0,6
523100,INTARIAN_PEPPER_ROOT,SELL,13529.0,7
523300,ASH_COATED_OSMIUM,SELL,10004.0,4
523500,ASH_COATED_OSMIUM,SELL,10010.0,5
523700,ASH_COATED_OSMIUM,BUY,10000.0,8
524400,ASH_COATED_OSMIUM,SELL,10009.0,3
525700,ASH_COATED_OSMIUM,BUY,9997.0,6
526800,ASH_COATED_OSMIUM,BUY,10000.0,10
529400,INTARIAN_PEPPER_ROOT,BUY,13534.0,4
529500,ASH_COATED_OSMIUM,SELL,10002.0,9
530000,INTARIAN_PEPPER_ROOT,BUY,13525.0,6
530400,ASH_COATED_OSMIUM,SELL,10007.0,5
530500,ASH_COATED_OSMIUM,BUY,9993.0,2
531700,INTARIAN_PEPPER_ROOT,SELL,13538.0,4
531800,ASH_COATED_OSMIUM,SELL,10006.0,4
531900,ASH_COATED_OSMIUM,BUY,10000.0,4
534000,ASH_COATED_OSMIUM,BUY,9995.0,10
534100,INTARIAN_PEPPER_ROOT,BUY,13530.0,3
534500,INTARIAN_PEPPER_ROOT,SELL,13541.0,4
534800,ASH_COATED_OSMIUM,BUY,9997.0,2
537900,INTARIAN_PEPPER_ROOT,BUY,13533.0,6
540700,INTARIAN_PEPPER_ROOT,BUY,13536.0,2
541700,INTARIAN_PEPPER_ROOT,SELL,13548.0,5
542000,ASH_COATED_OSMIUM,SELL,10003.0,10
543600,ASH_COATED_OSMIUM,BUY,9994.0,5
543600,ASH_COATED_OSMIUM,BUY,9990.0,5
544300,INTARIAN_PEPPER_ROOT,BUY,13540.0,4
544300,INTARIAN_PEPPER_ROOT,BUY,13538.0,1
546100,ASH_COATED_OSMIUM,SELL,10007.0,3
547900,ASH_COATED_OSMIUM,BUY,9988.0,2
547900,ASH_COATED_OSMIUM,BUY,9988.0,1
554300,INTARIAN_PEPPER_ROOT,SELL,13561.0,5
555500,INTARIAN_PEPPER_ROOT,SELL,13562.0,3
556400,ASH_COATED_OSMIUM,SELL,10003.0,3
556900,ASH_COATED_OSMIUM,SELL,10003.0,2
557200,INTARIAN_PEPPER_ROOT,BUY,13553.0,4
558600,ASH_COATED_OSMIUM,SELL,10006.0,3
559000,ASH_COATED_OSMIUM,BUY,9998.0,2
562000,ASH_COATED_OSMIUM,SELL,10007.0,9
562100,INTARIAN_PEPPER_ROOT,BUY,13556.0,3
562600,ASH_COATED_OSMIUM,SELL,10002.0,5
562600,ASH_COATED_OSMIUM,BUY,10000.0,5
562700,ASH_COATED_OSMIUM,BUY,9998.0,7
563500,INTARIAN_PEPPER_ROOT,BUY,13559.0,1
563900,ASH_COATED_OSMIUM,BUY,9996.0,8
572800,ASH_COATED_OSMIUM,SELL,10007.0,9
572900,ASH_COATED_OSMIUM,SELL,10006.0,7
573700,ASH_COATED_OSMIUM,BUY,9993.0,4
574500,ASH_COATED_OSMIUM,SELL,10002.0,2
578400,ASH_COATED_OSMIUM,SELL,10011.0,7
579000,ASH_COATED_OSMIUM,BUY,9998.0,5
581000,ASH_COATED_OSMIUM,SELL,10002.0,5
581200,ASH_COATED_OSMIUM,BUY,9998.0,8
582300,ASH_COATED_OSMIUM,BUY,9993.0,5
583400,ASH_COATED_OSMIUM,BUY,9989.0,6
586400,ASH_COATED_OSMIUM,BUY,9993.0,2
586600,ASH_COATED_OSMIUM,SELL,10006.0,5
588900,ASH_COATED_OSMIUM,BUY,9997.0,5
592900,INTARIAN_PEPPER_ROOT,SELL,13599.0,4
594400,ASH_COATED_OSMIUM,SELL,10006.0,6
594900,INTARIAN_PEPPER_ROOT,BUY,13590.0,4
595100,ASH_COATED_OSMIUM,BUY,9990.0,2
596600,INTARIAN_PEPPER_ROOT,SELL,13606.0,7
596800,ASH_COATED_OSMIUM,BUY,9993.0,4
597200,INTARIAN_PEPPER_ROOT,BUY,13593.0,7
603000,ASH_COATED_OSMIUM,SELL,10010.0,9
603400,ASH_COATED_OSMIUM,BUY,10000.0,4
604200,ASH_COATED_OSMIUM,BUY,9998.0,5
604600,ASH_COATED_OSMIUM,SELL,10021.0,5
604900,ASH_COATED_OSMIUM,BUY,9996.0,5
605800,ASH_COATED_OSMIUM,SELL,10010.0,9
606900,ASH_COATED_OSMIUM,BUY,9994.0,5
607100,ASH_COATED_OSMIUM,SELL,10004.0,5
607200,ASH_COATED_OSMIUM,BUY,10000.0,5
607800,ASH_COATED_OSMIUM,BUY,10000.0,4
608200,ASH_COATED_OSMIUM,SELL,10003.0,5
608600,ASH_COATED_OSMIUM,SELL,10002.0,4
609000,ASH_COATED_OSMIUM,BUY,9991.0,5
609300,ASH_COATED_OSMIUM,BUY,9993.0,4
616800,ASH_COATED_OSMIUM,SELL,10007.0,7
617800,ASH_COATED_OSMIUM,BUY,9994.0,5
618500,ASH_COATED_OSMIUM,BUY,9994.0,2
619900,ASH_COATED_OSMIUM,SELL,10002.0,7
620600,ASH_COATED_OSMIUM,SELL,10008.0,4
621700,ASH_COATED_OSMIUM,BUY,9994.0,10
622300,INTARIAN_PEPPER_ROOT,SELL,13629.0,4
624800,INTARIAN_PEPPER_ROOT,SELL,13631.0,5
626100,INTARIAN_PEPPER_ROOT,BUY,13616.0,5
627100,ASH_COATED_OSMIUM,BUY,9997.0,1
627200,INTARIAN_PEPPER_ROOT,SELL,13634.0,4
628300,INTARIAN_PEPPER_ROOT,BUY,13624.0,7
629500,INTARIAN_PEPPER_ROOT,BUY,13623.0,1
634100,ASH_COATED_OSMIUM,SELL,10006.0,8
634300,ASH_COATED_OSMIUM,BUY,9998.0,5
635900,ASH_COATED_OSMIUM,SELL,10004.0,3
639400,ASH_COATED_OSMIUM,BUY,9995.0,3
644300,ASH_COATED_OSMIUM,BUY,9993.0,3
645400,ASH_COATED_OSMIUM,SELL,10021.0,2
645700,ASH_COATED_OSMIUM,BUY,9984.0,2
645700,INTARIAN_PEPPER_ROOT,SELL,13653.0,5
648800,INTARIAN_PEPPER_ROOT,BUY,13642.0,5
651000,INTARIAN_PEPPER_ROOT,SELL,13657.0,6
651500,INTARIAN_PEPPER_ROOT,SELL,13658.0,7
652100,INTARIAN_PEPPER_ROOT,BUY,13648.0,6
652600,ASH_COATED_OSMIUM,SELL,10005.0,8
653400,ASH_COATED_OSMIUM,BUY,9991.0,4
654300,INTARIAN_PEPPER_ROOT,BUY,13650.0,7
654400,INTARIAN_PEPPER_ROOT,SELL,13661.0,7
654800,ASH_COATED_OSMIUM,BUY,9992.0,3
655100,ASH_COATED_OSMIUM,BUY,9997.0,1
661100,ASH_COATED_OSMIUM,SELL,10003.0,5
661600,ASH_COATED_OSMIUM,BUY,9998.0,5
663700,INTARIAN_PEPPER_ROOT,BUY,13657.0,5
665900,INTARIAN_PEPPER_ROOT,BUY,13660.0,2
666100,INTARIAN_PEPPER_ROOT,SELL,13672.0,4
666500,INTARIAN_PEPPER_ROOT,BUY,13662.0,4
667100,ASH_COATED_OSMIUM,SELL,10008.0,6
668000,ASH_COATED_OSMIUM,BUY,9996.0,4
668500,ASH_COATED_OSMIUM,BUY,9998.0,2
669300,ASH_COATED_OSMIUM,SELL,10004.0,6
671800,ASH_COATED_OSMIUM,BUY,9992.0,6
674200,ASH_COATED_OSMIUM,SELL,10021.0,10
674900,ASH_COATED_OSMIUM,BUY,9994.0,4
675000,ASH_COATED_OSMIUM,SELL,10002.0,5
675900,ASH_COATED_OSMIUM,BUY,9985.0,3
676900,INTARIAN_PEPPER_ROOT,SELL,13683.0,7
678400,ASH_COATED_OSMIUM,BUY,9992.0,4
680100,ASH_COATED_OSMIUM,BUY,9993.0,2
681100,ASH_COATED_OSMIUM,BUY,9994.0,2
685600,ASH_COATED_OSMIUM,SELL,10002.0,4
685800,ASH_COATED_OSMIUM,BUY,9988.0,2
687000,ASH_COATED_OSMIUM,BUY,9997.0,2
687800,ASH_COATED_OSMIUM,SELL,10003.0,6
689100,ASH_COATED_OSMIUM,SELL,10003.0,3
690200,ASH_COATED_OSMIUM,BUY,9994.0,9
693000,ASH_COATED_OSMIUM,SELL,10009.0,5
693000,INTARIAN_PEPPER_ROOT,BUY,13688.0,7
693900,ASH_COATED_OSMIUM,BUY,9981.0,5
701900,ASH_COATED_OSMIUM,SELL,10011.0,3
702300,ASH_COATED_OSMIUM,SELL,10005.0,6
702700,ASH_COATED_OSMIUM,BUY,9997.0,6
703000,INTARIAN_PEPPER_ROOT,SELL,13709.0,6
703200,ASH_COATED_OSMIUM,SELL,10006.0,9
706200,ASH_COATED_OSMIUM,SELL,10011.0,5
706500,ASH_COATED_OSMIUM,SELL,10011.0,3
706700,ASH_COATED_OSMIUM,SELL,10010.0,7
706800,ASH_COATED_OSMIUM,BUY,9996.0,7
707500,ASH_COATED_OSMIUM,BUY,9997.0,2
707600,ASH_COATED_OSMIUM,SELL,10012.0,10
709300,ASH_COATED_OSMIUM,SELL,10004.0,2
709500,ASH_COATED_OSMIUM,SELL,10004.0,4
710700,INTARIAN_PEPPER_ROOT,SELL,13717.0,5
710800,ASH_COATED_OSMIUM,SELL,10002.0,4
710800,ASH_COATED_OSMIUM,BUY,10000.0,6
714800,ASH_COATED_OSMIUM,BUY,9999.0,6
715300,INTARIAN_PEPPER_ROOT,BUY,13709.0,4
716100,ASH_COATED_OSMIUM,SELL,10012.0,7
718500,ASH_COATED_OSMIUM,BUY,10000.0,4
718900,INTARIAN_PEPPER_ROOT,BUY,13709.0,3
720500,INTARIAN_PEPPER_ROOT,BUY,13716.0,4
720800,ASH_COATED_OSMIUM,BUY,9997.0,2
723000,ASH_COATED_OSMIUM,SELL,10011.0,3
726100,ASH_COATED_OSMIUM,SELL,10011.0,4
726600,ASH_COATED_OSMIUM,SELL,10002.0,3
730500,ASH_COATED_OSMIUM,SELL,10002.0,3
732100,ASH_COATED_OSMIUM,BUY,9994.0,9
732100,INTARIAN_PEPPER_ROOT,SELL,13738.0,4
732900,INTARIAN_PEPPER_ROOT,SELL,13739.0,3
734900,ASH_COATED_OSMIUM,SELL,10002.0,4
737500,ASH_COATED_OSMIUM,SELL,10003.0,4
737600,ASH_COATED_OSMIUM,SELL,10002.0,5
738500,ASH_COATED_OSMIUM,BUY,9996.0,6
738500,INTARIAN_PEPPER_ROOT,BUY,13732.0,4
738600,ASH_COATED_OSMIUM,BUY,9999.0,5
738700,ASH_COATED_OSMIUM,SELL,10003.0,3
738900,ASH_COATED_OSMIUM,SELL,10012.0,6
739100,ASH_COATED_OSMIUM,BUY,9998.0,3
740200,INTARIAN_PEPPER_ROOT,BUY,13734.0,3
741400,ASH_COATED_OSMIUM,SELL,10003.0,5
742000,INTARIAN_PEPPER_ROOT,SELL,13748.0,6
742300,ASH_COATED_OSMIUM,BUY,10000.0,10
742300,INTARIAN_PEPPER_ROOT,SELL,13749.0,6
748300,ASH_COATED_OSMIUM,SELL,10003.0,4
748300,ASH_COATED_OSMIUM,BUY,10000.0,7
749300,INTARIAN_PEPPER_ROOT,BUY,13743.0,3
750200,INTARIAN_PEPPER_ROOT,BUY,13740.0,4
750500,ASH_COATED_OSMIUM,SELL,10003.0,5
755100,ASH_COATED_OSMIUM,SELL,10002.0,6
755800,INTARIAN_PEPPER_ROOT,BUY,13751.0,4
756200,ASH_COATED_OSMIUM,BUY,9997.0,6
757500,INTARIAN_PEPPER_ROOT,SELL,13764.0,5
759000,INTARIAN_PEPPER_ROOT,SELL,13765.0,7
759900,ASH_COATED_OSMIUM,BUY,9995.0,10
760200,INTARIAN_PEPPER_ROOT,BUY,13765.0,5
761100,ASH_COATED_OSMIUM,BUY,9995.0,7
762400,INTARIAN_PEPPER_ROOT,BUY,13758.0,3
762700,ASH_COATED_OSMIUM,BUY,9997.0,4
763600,ASH_COATED_OSMIUM,BUY,9993.0,7
764800,ASH_COATED_OSMIUM,SELL,10006.0,10
765100,INTARIAN_PEPPER_ROOT,BUY,13760.0,4
765200,ASH_COATED_OSMIUM,BUY,9997.0,5
765200,ASH_COATED_OSMIUM,BUY,9989.0,6
766400,ASH_COATED_OSMIUM,SELL,10003.0,10
766600,ASH_COATED_OSMIUM,BUY,9998.0,2
766700,ASH_COATED_OSMIUM,BUY,9997.0,5
767300,ASH_COATED_OSMIUM,BUY,9994.0,7
767900,ASH_COATED_OSMIUM,BUY,9997.0,2
768700,INTARIAN_PEPPER_ROOT,BUY,13764.0,1
769500,ASH_COATED_OSMIUM,BUY,9986.0,1
770200,ASH_COATED_OSMIUM,SELL,10002.0,8
770300,INTARIAN_PEPPER_ROOT,SELL,13777.0,5
771600,ASH_COATED_OSMIUM,BUY,9995.0,5
771600,INTARIAN_PEPPER_ROOT,SELL,13778.0,7
772500,INTARIAN_PEPPER_ROOT,BUY,13768.0,7
773000,ASH_COATED_OSMIUM,BUY,9986.0,3
773500,INTARIAN_PEPPER_ROOT,BUY,13767.0,4
780700,INTARIAN_PEPPER_ROOT,SELL,13788.0,7
782200,INTARIAN_PEPPER_ROOT,SELL,13789.0,6
785800,INTARIAN_PEPPER_ROOT,BUY,13776.0,5
792200,INTARIAN_PEPPER_ROOT,BUY,13788.0,6
792900,INTARIAN_PEPPER_ROOT,BUY,13787.0,3
794900,ASH_COATED_OSMIUM,SELL,10003.0,6
795100,ASH_COATED_OSMIUM,BUY,9986.0,5
800300,ASH_COATED_OSMIUM,BUY,9990.0,1
800900,ASH_COATED_OSMIUM,SELL,10004.0,4
802000,ASH_COATED_OSMIUM,BUY,9995.0,4
804300,INTARIAN_PEPPER_ROOT,SELL,13814.0,6
808300,INTARIAN_PEPPER_ROOT,BUY,13802.0,6
812700,INTARIAN_PEPPER_ROOT,SELL,13819.0,6
813500,INTARIAN_PEPPER_ROOT,SELL,13820.0,5
814400,INTARIAN_PEPPER_ROOT,BUY,13808.0,3
814500,INTARIAN_PEPPER_ROOT,SELL,13821.0,7
815000,INTARIAN_PEPPER_ROOT,BUY,13817.0,6
817900,INTARIAN_PEPPER_ROOT,BUY,13813.0,5
818500,INTARIAN_PEPPER_ROOT,BUY,13814.0,4
822200,ASH_COATED_OSMIUM,SELL,10003.0,10
823000,INTARIAN_PEPPER_ROOT,SELL,13833.0,3
823100,ASH_COATED_OSMIUM,SELL,10003.0,5
823200,ASH_COATED_OSMIUM,SELL,10003.0,3
823500,INTARIAN_PEPPER_ROOT,BUY,13817.0,3
824000,ASH_COATED_OSMIUM,BUY,9997.0,3
824400,ASH_COATED_OSMIUM,SELL,10003.0,3
825500,ASH_COATED_OSMIUM,BUY,9999.0,4
825500,ASH_COATED_OSMIUM,SELL,10002.0,9
827000,ASH_COATED_OSMIUM,SELL,10007.0,3
828200,INTARIAN_PEPPER_ROOT,SELL,13835.0,5
829000,INTARIAN_PEPPER_ROOT,SELL,13839.0,6
829900,ASH_COATED_OSMIUM,SELL,10009.0,6
830600,ASH_COATED_OSMIUM,SELL,10007.0,6
830600,INTARIAN_PEPPER_ROOT,BUY,13824.0,5
831100,ASH_COATED_OSMIUM,BUY,9994.0,3
831800,ASH_COATED_OSMIUM,SELL,10008.0,4
832100,INTARIAN_PEPPER_ROOT,BUY,13827.0,6
832900,ASH_COATED_OSMIUM,BUY,9999.0,10
832900,ASH_COATED_OSMIUM,SELL,10002.0,3
834300,INTARIAN_PEPPER_ROOT,SELL,13841.0,6
834500,INTARIAN_PEPPER_ROOT,SELL,13841.0,3
834900,INTARIAN_PEPPER_ROOT,BUY,13830.0,7
836000,INTARIAN_PEPPER_ROOT,BUY,13831.0,2
837100,ASH_COATED_OSMIUM,BUY,9999.0,6
837900,ASH_COATED_OSMIUM,SELL,10007.0,9
838200,ASH_COATED_OSMIUM,BUY,9994.0,6
838200,INTARIAN_PEPPER_ROOT,SELL,13848.0,4
838700,INTARIAN_PEPPER_ROOT,BUY,13829.0,3
839100,INTARIAN_PEPPER_ROOT,SELL,13846.0,3
839200,ASH_COATED_OSMIUM,SELL,10004.0,5
839300,INTARIAN_PEPPER_ROOT,SELL,13846.0,5
839500,ASH_COATED_OSMIUM,SELL,10010.0,8
839600,ASH_COATED_OSMIUM,SELL,10010.0,4
840100,ASH_COATED_OSMIUM,BUY,9992.0,2
840400,INTARIAN_PEPPER_ROOT,BUY,13836.0,3
841400,INTARIAN_PEPPER_ROOT,SELL,13848.0,4
842500,ASH_COATED_OSMIUM,SELL,10007.0,3
842700,ASH_COATED_OSMIUM,BUY,9993.0,5
843100,INTARIAN_PEPPER_ROOT,BUY,13838.0,4
844600,ASH_COATED_OSMIUM,BUY,10000.0,4
848400,INTARIAN_PEPPER_ROOT,BUY,13842.0,6
848800,ASH_COATED_OSMIUM,SELL,10005.0,6
849300,ASH_COATED_OSMIUM,SELL,10005.0,4
853000,ASH_COATED_OSMIUM,SELL,10003.0,9
854000,ASH_COATED_OSMIUM,SELL,10007.0,4
854400,ASH_COATED_OSMIUM,BUY,9993.0,5
855600,ASH_COATED_OSMIUM,SELL,10005.0,7
856100,ASH_COATED_OSMIUM,BUY,9995.0,4
856100,INTARIAN_PEPPER_ROOT,SELL,13863.0,5
856200,ASH_COATED_OSMIUM,BUY,9999.0,2
856400,INTARIAN_PEPPER_ROOT,BUY,13850.0,5
856700,ASH_COATED_OSMIUM,BUY,9990.0,10
857500,ASH_COATED_OSMIUM,SELL,10004.0,2
860900,ASH_COATED_OSMIUM,BUY,9999.0,3
862100,ASH_COATED_OSMIUM,BUY,9997.0,4
862700,ASH_COATED_OSMIUM,SELL,10004.0,10
862900,ASH_COATED_OSMIUM,BUY,9995.0,10
863000,ASH_COATED_OSMIUM,BUY,10000.0,5
864000,INTARIAN_PEPPER_ROOT,SELL,13870.0,7
864100,ASH_COATED_OSMIUM,BUY,10000.0,4
864400,ASH_COATED_OSMIUM,BUY,10000.0,3
865300,ASH_COATED_OSMIUM,BUY,9995.0,7
866500,ASH_COATED_OSMIUM,SELL,10005.0,3
867000,INTARIAN_PEPPER_ROOT,SELL,13873.0,6
867400,INTARIAN_PEPPER_ROOT,BUY,13870.0,5
868700,INTARIAN_PEPPER_ROOT,BUY,13864.0,4
869600,INTARIAN_PEPPER_ROOT,BUY,13865.0,4
870600,INTARIAN_PEPPER_ROOT,SELL,13877.0,3
871300,ASH_COATED_OSMIUM,BUY,9998.0,5
871300,INTARIAN_PEPPER_ROOT,BUY,13865.0,3
872200,ASH_COATED_OSMIUM,BUY,9991.0,4
872600,ASH_COATED_OSMIUM,BUY,9999.0,3
872600,ASH_COATED_OSMIUM,BUY,9990.0,8
873500,ASH_COATED_OSMIUM,BUY,9994.0,4
874100,ASH_COATED_OSMIUM,SELL,10003.0,6
874800,ASH_COATED_OSMIUM,SELL,10005.0,2
875600,ASH_COATED_OSMIUM,BUY,9995.0,6
877500,ASH_COATED_OSMIUM,BUY,9990.0,3
877600,ASH_COATED_OSMIUM,SELL,10003.0,3
878100,ASH_COATED_OSMIUM,BUY,9990.0,2
878400,INTARIAN_PEPPER_ROOT,SELL,13885.0,6
880900,ASH_COATED_OSMIUM,BUY,9991.0,2
881800,INTARIAN_PEPPER_ROOT,BUY,13877.0,4
882000,INTARIAN_PEPPER_ROOT,BUY,13872.0,2
884500,INTARIAN_PEPPER_ROOT,SELL,13891.0,4
885300,INTARIAN_PEPPER_ROOT,BUY,13879.0,4
886500,ASH_COATED_OSMIUM,SELL,10002.0,4
886700,ASH_COATED_OSMIUM,SELL,10002.0,4
886900,INTARIAN_PEPPER_ROOT,SELL,13893.0,3
888200,ASH_COATED_OSMIUM,SELL,10003.0,5
888900,ASH_COATED_OSMIUM,BUY,9998.0,4
890200,INTARIAN_PEPPER_ROOT,BUY,13886.0,3
890700,INTARIAN_PEPPER_ROOT,SELL,13898.0,6
891000,INTARIAN_PEPPER_ROOT,BUY,13886.0,3
893900,ASH_COATED_OSMIUM,BUY,9988.0,6
898900,INTARIAN_PEPPER_ROOT,BUY,13889.0,3
901300,ASH_COATED_OSMIUM,BUY,9999.0,3
902100,INTARIAN_PEPPER_ROOT,SELL,13909.0,4
905200,INTARIAN_PEPPER_ROOT,BUY,13901.0,4
913900,INTARIAN_PEPPER_ROOT,SELL,13920.0,6
915800,INTARIAN_PEPPER_ROOT,BUY,13906.0,6
917000,ASH_COATED_OSMIUM,SELL,10008.0,2
917500,ASH_COATED_OSMIUM,SELL,10008.0,4
918900,ASH_COATED_OSMIUM,SELL,10021.0,4
918900,INTARIAN_PEPPER_ROOT,SELL,13920.0,5
920800,ASH_COATED_OSMIUM,SELL,10009.0,6
922100,ASH_COATED_OSMIUM,BUY,9996.0,2
923900,INTARIAN_PEPPER_ROOT,SELL,13931.0,5
924400,INTARIAN_PEPPER_ROOT,SELL,13931.0,6
925000,ASH_COATED_OSMIUM,SELL,10005.0,8
926100,ASH_COATED_OSMIUM,SELL,10005.0,9
926100,ASH_COATED_OSMIUM,BUY,10000.0,6
926300,ASH_COATED_OSMIUM,BUY,9996.0,6
927400,ASH_COATED_OSMIUM,SELL,10002.0,5
928000,ASH_COATED_OSMIUM,SELL,10011.0,4
928200,INTARIAN_PEPPER_ROOT,BUY,13922.0,6
928400,INTARIAN_PEPPER_ROOT,BUY,13922.0,3
928500,INTARIAN_PEPPER_ROOT,BUY,13922.0,5
928700,INTARIAN_PEPPER_ROOT,BUY,13922.0,2
928800,ASH_COATED_OSMIUM,BUY,9981.0,2
929600,ASH_COATED_OSMIUM,SELL,10006.0,6
932500,ASH_COATED_OSMIUM,BUY,9996.0,5
932500,INTARIAN_PEPPER_ROOT,SELL,13939.0,3
932600,ASH_COATED_OSMIUM,SELL,10005.0,5
932800,ASH_COATED_OSMIUM,SELL,10010.0,9
935100,ASH_COATED_OSMIUM,BUY,9996.0,3
936600,INTARIAN_PEPPER_ROOT,BUY,13932.0,3
937800,ASH_COATED_OSMIUM,SELL,10004.0,6
938900,ASH_COATED_OSMIUM,SELL,10002.0,4
940200,ASH_COATED_OSMIUM,BUY,9995.0,8
943000,ASH_COATED_OSMIUM,SELL,10002.0,2
944400,ASH_COATED_OSMIUM,BUY,9996.0,8
944500,ASH_COATED_OSMIUM,SELL,10010.0,6
945600,ASH_COATED_OSMIUM,SELL,10010.0,3
946100,ASH_COATED_OSMIUM,BUY,9996.0,3
946800,ASH_COATED_OSMIUM,SELL,10021.0,5
946900,ASH_COATED_OSMIUM,SELL,10010.0,2
947000,ASH_COATED_OSMIUM,BUY,10000.0,6
948500,INTARIAN_PEPPER_ROOT,SELL,13955.0,7
949300,ASH_COATED_OSMIUM,SELL,10003.0,2
951200,ASH_COATED_OSMIUM,BUY,9994.0,7
951700,ASH_COATED_OSMIUM,SELL,10007.0,8
951800,INTARIAN_PEPPER_ROOT,BUY,13945.0,6
954300,ASH_COATED_OSMIUM,BUY,9991.0,10
954400,ASH_COATED_OSMIUM,BUY,9996.0,6
954800,ASH_COATED_OSMIUM,BUY,10000.0,5
955900,INTARIAN_PEPPER_ROOT,BUY,13949.0,1
956500,ASH_COATED_OSMIUM,BUY,9999.0,3
959600,ASH_COATED_OSMIUM,BUY,9995.0,5
960700,ASH_COATED_OSMIUM,BUY,9990.0,8
961000,INTARIAN_PEPPER_ROOT,SELL,13967.0,4
962200,ASH_COATED_OSMIUM,BUY,9988.0,5
962500,ASH_COATED_OSMIUM,BUY,9999.0,2
963200,ASH_COATED_OSMIUM,SELL,10003.0,2
963400,ASH_COATED_OSMIUM,SELL,10006.0,6
963500,INTARIAN_PEPPER_ROOT,BUY,13959.0,4
966800,ASH_COATED_OSMIUM,BUY,9997.0,2
967900,ASH_COATED_OSMIUM,BUY,9995.0,4
970000,INTARIAN_PEPPER_ROOT,SELL,13976.0,3
970900,ASH_COATED_OSMIUM,BUY,9992.0,2
971800,ASH_COATED_OSMIUM,SELL,10021.0,3
972800,INTARIAN_PEPPER_ROOT,BUY,13968.0,3
976300,ASH_COATED_OSMIUM,BUY,9985.0,3
988400,INTARIAN_PEPPER_ROOT,SELL,13995.0,4
989500,INTARIAN_PEPPER_ROOT,BUY,13983.0,3
991500,INTARIAN_PEPPER_ROOT,BUY,13987.0,1
997300,ASH_COATED_OSMIUM,SELL,10003.0,6
997700,ASH_COATED_OSMIUM,BUY,9995.0,4
998600,INTARIAN_PEPPER_ROOT,SELL,14005.0,5
999200,ASH_COATED_OSMIUM,BUY,9995.0,2
999900,INTARIAN_PEPPER_ROOT,BUY,13993.0,3
