timestamp,symbol,buyer,seller,price,quantity,currency
315200,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,3,XIRECS
316300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13310.0,4,XIRECS
318000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13312.0,1,XIRECS
318400,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,6,XIRECS
318400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13325.0,6,XIRECS
319400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13329.0,5,XIRECS
321700,INTARIAN_PEPPER_ROOT,,,13329.0,3,XIRECS
322400,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,4,XIRECS
322600,INTARIAN_PEPPER_ROOT,SUBMISSION,,13313.0,3,XIRECS
323600,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,5,XIRECS
323800,ASH_COATED_OSMIUM,,SUBMISSION,10013.0,2,XIRECS
324300,ASH_COATED_OSMIUM,,,9994.0,4,XIRECS
325300,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,6,XIRECS
325700,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,6,XIRECS
326500,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,5,XIRECS
327100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13321.0,6,XIRECS
327500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13337.0,4,XIRECS
327900,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,3,XIRECS
328500,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,5,XIRECS
328500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13324.0,4,XIRECS
329500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13323.0,2,XIRECS
329500,INTARIAN_PEPPER_ROOT,,,13323.0,3,XIRECS
332200,INTARIAN_PEPPER_ROOT,,SUBMISSION,13338.0,7,XIRECS
332300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13338.0,6,XIRECS
333100,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,7,XIRECS
333100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13329.0,4,XIRECS
334900,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,6,XIRECS
335300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13331.0,3,XIRECS
335900,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,4,XIRECS
336300,ASH_COATED_OSMIUM,,SUBMISSION,10008.0,2,XIRECS
337700,ASH_COATED_OSMIUM,,SUBMISSION,10009.0,8,XIRECS
338500,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,8,XIRECS
339500,ASH_COATED_OSMIUM,,SUBMISSION,10008.0,5,XIRECS
339900,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,3,XIRECS
340800,INTARIAN_PEPPER_ROOT,,SUBMISSION,13347.0,4,XIRECS
341100,INTARIAN_PEPPER_ROOT,,SUBMISSION,13347.0,6,XIRECS
341500,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,5,XIRECS
341500,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,4,XIRECS
341900,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,3,XIRECS
342000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13337.0,6,XIRECS
343200,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,2,XIRECS
343500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13351.0,4,XIRECS
344200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13349.0,4,XIRECS
344700,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,3,XIRECS
346100,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,3,XIRECS
346900,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
346900,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,10,XIRECS
348800,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,5,XIRECS
348900,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
348900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13355.0,3,XIRECS
349300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13351.0,12,XIRECS
349600,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,3,XIRECS
349700,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,9,XIRECS
350000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13340.0,1,XIRECS
350400,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,5,XIRECS
351600,INTARIAN_PEPPER_ROOT,,SUBMISSION,13358.0,7,XIRECS
353300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13347.0,7,XIRECS
353400,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,5,XIRECS
354700,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,5,XIRECS
355700,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,5,XIRECS
357500,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,10,XIRECS
359000,ASH_COATED_OSMIUM,,SUBMISSION,10021.0,5,XIRECS
361400,INTARIAN_PEPPER_ROOT,,,13351.0,3,XIRECS
363900,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,4,XIRECS
363900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13370.0,3,XIRECS
364400,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
364900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13360.0,3,XIRECS
365600,ASH_COATED_OSMIUM,,SUBMISSION,10008.0,5,XIRECS
365800,ASH_COATED_OSMIUM,,SUBMISSION,10014.0,4,XIRECS
366900,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,6,XIRECS
367100,ASH_COATED_OSMIUM,SUBMISSION,,9981.0,2,XIRECS
367400,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,2,XIRECS
368400,ASH_COATED_OSMIUM,,SUBMISSION,10014.0,10,XIRECS
369900,ASH_COATED_OSMIUM,,SUBMISSION,10015.0,4,XIRECS
370800,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,2,XIRECS
371300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13377.0,6,XIRECS
371600,ASH_COATED_OSMIUM,,SUBMISSION,10021.0,5,XIRECS
371700,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,2,XIRECS
372000,ASH_COATED_OSMIUM,,SUBMISSION,10015.0,8,XIRECS
372800,INTARIAN_PEPPER_ROOT,SUBMISSION,,13367.0,6,XIRECS
375300,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,6,XIRECS
375800,INTARIAN_PEPPER_ROOT,,,13369.0,5,XIRECS
376100,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
376700,INTARIAN_PEPPER_ROOT,,,13370.0,4,XIRECS
377200,ASH_COATED_OSMIUM,,,10001.0,4,XIRECS
378300,ASH_COATED_OSMIUM,SUBMISSION,,9981.0,4,XIRECS
379400,INTARIAN_PEPPER_ROOT,,,13372.0,3,XIRECS
379700,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,6,XIRECS
382000,ASH_COATED_OSMIUM,,SUBMISSION,10013.0,6,XIRECS
382500,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,2,XIRECS
383900,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,7,XIRECS
384200,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,10,XIRECS
385300,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,9,XIRECS
386900,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
387600,INTARIAN_PEPPER_ROOT,,,13380.0,5,XIRECS
387800,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
389100,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,7,XIRECS
389400,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,3,XIRECS
389500,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,6,XIRECS
390100,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,5,XIRECS
391000,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,6,XIRECS
391600,INTARIAN_PEPPER_ROOT,,,13384.0,4,XIRECS
391800,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
392000,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,8,XIRECS
392300,INTARIAN_PEPPER_ROOT,,,13388.0,5,XIRECS
392500,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,5,XIRECS
394600,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,7,XIRECS
394800,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,5,XIRECS
394900,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,5,XIRECS
396000,INTARIAN_PEPPER_ROOT,,,13400.0,8,XIRECS
396100,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,5,XIRECS
396800,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,4,XIRECS
397500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13404.0,6,XIRECS
398400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13394.0,6,XIRECS
398600,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,8,XIRECS
399000,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,2,XIRECS
400000,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,9,XIRECS
400100,INTARIAN_PEPPER_ROOT,,,13396.0,8,XIRECS
400500,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,3,XIRECS
402200,INTARIAN_PEPPER_ROOT,,,13395.0,6,XIRECS
404000,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,7,XIRECS
404000,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,5,XIRECS
404000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13410.0,4,XIRECS
404200,INTARIAN_PEPPER_ROOT,,,13408.0,4,XIRECS
404700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13411.0,5,XIRECS
405000,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
405300,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,5,XIRECS
406400,INTARIAN_PEPPER_ROOT,,,13410.0,5,XIRECS
408100,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,5,XIRECS
408600,ASH_COATED_OSMIUM,,SUBMISSION,10008.0,6,XIRECS
409700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13403.0,5,XIRECS
410500,ASH_COATED_OSMIUM,,,10009.0,2,XIRECS
411200,INTARIAN_PEPPER_ROOT,,,13415.0,7,XIRECS
411300,INTARIAN_PEPPER_ROOT,,,13415.0,7,XIRECS
412500,ASH_COATED_OSMIUM,,,10009.0,4,XIRECS
413600,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,7,XIRECS
415600,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,9,XIRECS
415700,INTARIAN_PEPPER_ROOT,,,13419.0,3,XIRECS
416800,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,8,XIRECS
419500,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,9,XIRECS
419900,INTARIAN_PEPPER_ROOT,,,13423.0,6,XIRECS
420400,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,4,XIRECS
423800,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,7,XIRECS
424500,INTARIAN_PEPPER_ROOT,,,13428.0,7,XIRECS
424700,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,6,XIRECS
425100,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,4,XIRECS
428300,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,3,XIRECS
428300,ASH_COATED_OSMIUM,,SUBMISSION,10013.0,5,XIRECS
429300,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,2,XIRECS
430200,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,8,XIRECS
430900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13437.0,5,XIRECS
431000,INTARIAN_PEPPER_ROOT,,,13435.0,5,XIRECS
431200,INTARIAN_PEPPER_ROOT,,SUBMISSION,13437.0,4,XIRECS
431900,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
433500,INTARIAN_PEPPER_ROOT,,,13441.0,7,XIRECS
434600,INTARIAN_PEPPER_ROOT,SUBMISSION,,13437.0,9,XIRECS
434700,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
435300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13431.0,4,XIRECS
435300,INTARIAN_PEPPER_ROOT,,,13431.0,4,XIRECS
435500,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,9,XIRECS
438000,INTARIAN_PEPPER_ROOT,,,13433.0,7,XIRECS
438500,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,5,XIRECS
439100,INTARIAN_PEPPER_ROOT,,,13432.0,7,XIRECS
440500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13450.0,5,XIRECS
441700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13448.0,3,XIRECS
444100,INTARIAN_PEPPER_ROOT,,SUBMISSION,13450.0,3,XIRECS
444300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13440.0,7,XIRECS
445400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13452.0,6,XIRECS
446800,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,6,XIRECS
446800,ASH_COATED_OSMIUM,,SUBMISSION,10009.0,9,XIRECS
446900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13453.0,6,XIRECS
447000,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,6,XIRECS
450900,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,2,XIRECS
451500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13454.0,6,XIRECS
452000,ASH_COATED_OSMIUM,,,10007.0,5,XIRECS
453500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13449.0,8,XIRECS
455200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13451.0,2,XIRECS
455200,INTARIAN_PEPPER_ROOT,,,13451.0,4,XIRECS
455700,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,5,XIRECS
456000,ASH_COATED_OSMIUM,SUBMISSION,,9991.0,4,XIRECS
456400,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,5,XIRECS
456500,INTARIAN_PEPPER_ROOT,,,13449.0,4,XIRECS
457400,ASH_COATED_OSMIUM,SUBMISSION,,9991.0,3,XIRECS
457500,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,2,XIRECS
459100,ASH_COATED_OSMIUM,SUBMISSION,,9991.0,2,XIRECS
460100,ASH_COATED_OSMIUM,,,10007.0,2,XIRECS
462600,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,6,XIRECS
463300,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,10,XIRECS
463800,ASH_COATED_OSMIUM,SUBMISSION,,9981.0,10,XIRECS
464000,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,6,XIRECS
465100,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,3,XIRECS
465300,INTARIAN_PEPPER_ROOT,,,13469.0,8,XIRECS
465400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13472.0,7,XIRECS
467400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13475.0,3,XIRECS
468000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13463.0,3,XIRECS
468500,ASH_COATED_OSMIUM,,,9991.0,5,XIRECS
468600,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,2,XIRECS
468800,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,9,XIRECS
469300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13465.0,6,XIRECS
469600,INTARIAN_PEPPER_ROOT,SUBMISSION,,13465.0,1,XIRECS
471600,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,4,XIRECS
472300,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,3,XIRECS
472800,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,8,XIRECS
473900,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,9,XIRECS
474700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13481.0,4,XIRECS
475000,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,7,XIRECS
475600,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,8,XIRECS
477700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13471.0,4,XIRECS
478700,INTARIAN_PEPPER_ROOT,,,13471.0,4,XIRECS
480200,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,6,XIRECS
480900,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,6,XIRECS
481100,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,2,XIRECS
481600,ASH_COATED_OSMIUM,SUBMISSION,,9989.0,4,XIRECS
481800,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
482000,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,7,XIRECS
482300,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
482600,INTARIAN_PEPPER_ROOT,,SUBMISSION,13489.0,4,XIRECS
483000,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,5,XIRECS
483100,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,5,XIRECS
483200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13477.0,4,XIRECS
483700,INTARIAN_PEPPER_ROOT,,,13476.0,7,XIRECS
484300,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,3,XIRECS
484800,INTARIAN_PEPPER_ROOT,,,13478.0,7,XIRECS
485100,INTARIAN_PEPPER_ROOT,,,13478.0,6,XIRECS
487400,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,5,XIRECS
488100,ASH_COATED_OSMIUM,SUBMISSION,,9984.0,5,XIRECS
488600,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,5,XIRECS
488800,ASH_COATED_OSMIUM,SUBMISSION,,9987.0,7,XIRECS
489200,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,5,XIRECS
490000,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
490100,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,1,XIRECS
490600,ASH_COATED_OSMIUM,,,10002.0,5,XIRECS
490900,INTARIAN_PEPPER_ROOT,,,13494.0,5,XIRECS
491300,INTARIAN_PEPPER_ROOT,,,13484.0,6,XIRECS
491900,ASH_COATED_OSMIUM,,,10002.0,4,XIRECS
494600,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,3,XIRECS
495700,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,3,XIRECS
496000,ASH_COATED_OSMIUM,,,9986.0,4,XIRECS
496200,INTARIAN_PEPPER_ROOT,,,13489.0,5,XIRECS
496200,INTARIAN_PEPPER_ROOT,,,13492.0,5,XIRECS
497500,ASH_COATED_OSMIUM,,,9984.0,6,XIRECS
498400,ASH_COATED_OSMIUM,,,9988.0,5,XIRECS
499500,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,3,XIRECS
502900,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,3,XIRECS
505800,ASH_COATED_OSMIUM,,,9990.0,3,XIRECS
505900,ASH_COATED_OSMIUM,,,9990.0,8,XIRECS
506100,ASH_COATED_OSMIUM,,SUBMISSION,10021.0,2,XIRECS
506200,INTARIAN_PEPPER_ROOT,,,13502.0,5,XIRECS
508500,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,2,XIRECS
510200,ASH_COATED_OSMIUM,,SUBMISSION,10021.0,5,XIRECS
510200,INTARIAN_PEPPER_ROOT,,SUBMISSION,13517.0,4,XIRECS
512300,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,2,XIRECS
512700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13522.0,3,XIRECS
513700,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,5,XIRECS
514300,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,7,XIRECS
514700,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,5,XIRECS
516800,INTARIAN_PEPPER_ROOT,SUBMISSION,,13512.0,5,XIRECS
517600,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,5,XIRECS
517600,ASH_COATED_OSMIUM,,,10005.0,4,XIRECS
517700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13511.0,2,XIRECS
518700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13525.0,6,XIRECS
520200,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,6,XIRECS
520500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13516.0,4,XIRECS
520500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13514.0,2,XIRECS
520500,INTARIAN_PEPPER_ROOT,,,13514.0,4,XIRECS
522100,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
522100,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,5,XIRECS
522900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13529.0,6,XIRECS
523100,INTARIAN_PEPPER_ROOT,,SUBMISSION,13529.0,7,XIRECS
523300,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,4,XIRECS
523500,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,5,XIRECS
523700,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,8,XIRECS
524400,ASH_COATED_OSMIUM,,SUBMISSION,10009.0,3,XIRECS
524600,INTARIAN_PEPPER_ROOT,,,13532.0,4,XIRECS
525700,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,6,XIRECS
526800,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,10,XIRECS
529400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13534.0,4,XIRECS
529500,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,9,XIRECS
530000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13525.0,6,XIRECS
530400,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,5,XIRECS
530500,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,2,XIRECS
531700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13538.0,4,XIRECS
531800,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,4,XIRECS
531900,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,4,XIRECS
534000,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,10,XIRECS
534100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13530.0,3,XIRECS
534500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13541.0,4,XIRECS
534800,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,2,XIRECS
536000,ASH_COATED_OSMIUM,,,9988.0,5,XIRECS
536700,ASH_COATED_OSMIUM,,,9986.0,3,XIRECS
537500,ASH_COATED_OSMIUM,,,9986.0,2,XIRECS
537500,INTARIAN_PEPPER_ROOT,,,13541.0,4,XIRECS
537900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13533.0,6,XIRECS
538600,ASH_COATED_OSMIUM,,,10002.0,5,XIRECS
540700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13536.0,2,XIRECS
540700,INTARIAN_PEPPER_ROOT,,,13536.0,5,XIRECS
541700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13548.0,5,XIRECS
542000,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,10,XIRECS
543600,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,5,XIRECS
543600,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,5,XIRECS
544300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13540.0,4,XIRECS
544300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13538.0,1,XIRECS
544300,INTARIAN_PEPPER_ROOT,,,13538.0,3,XIRECS
545000,INTARIAN_PEPPER_ROOT,,,13540.0,4,XIRECS
546100,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,3,XIRECS
547800,INTARIAN_PEPPER_ROOT,,,13543.0,3,XIRECS
547900,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,2,XIRECS
547900,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,1,XIRECS
549900,ASH_COATED_OSMIUM,,,9991.0,3,XIRECS
553100,ASH_COATED_OSMIUM,,,9989.0,4,XIRECS
553400,ASH_COATED_OSMIUM,,,9989.0,3,XIRECS
554300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13561.0,5,XIRECS
555500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13562.0,3,XIRECS
556400,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
556900,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,2,XIRECS
557200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13553.0,4,XIRECS
558600,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,3,XIRECS
559000,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,2,XIRECS
562000,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,9,XIRECS
562100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13556.0,3,XIRECS
562600,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,5,XIRECS
562600,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,5,XIRECS
562700,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,7,XIRECS
563500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13559.0,1,XIRECS
563900,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,8,XIRECS
564600,ASH_COATED_OSMIUM,,,9991.0,10,XIRECS
572800,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,9,XIRECS
572900,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,7,XIRECS
573700,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,4,XIRECS
574500,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,2,XIRECS
574500,ASH_COATED_OSMIUM,,,10002.0,2,XIRECS
576300,INTARIAN_PEPPER_ROOT,,,13569.0,6,XIRECS
576400,INTARIAN_PEPPER_ROOT,,,13572.0,3,XIRECS
578400,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,7,XIRECS
579000,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,5,XIRECS
579800,ASH_COATED_OSMIUM,,,10002.0,4,XIRECS
581000,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,5,XIRECS
581200,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,8,XIRECS
582300,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,5,XIRECS
583000,INTARIAN_PEPPER_ROOT,,,13576.0,5,XIRECS
583400,ASH_COATED_OSMIUM,SUBMISSION,,9989.0,6,XIRECS
584800,INTARIAN_PEPPER_ROOT,,,13580.0,7,XIRECS
586400,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,2,XIRECS
586600,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,5,XIRECS
588900,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
590500,ASH_COATED_OSMIUM,,,9992.0,2,XIRECS
591600,INTARIAN_PEPPER_ROOT,,,13584.0,6,XIRECS
592900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13599.0,4,XIRECS
593300,ASH_COATED_OSMIUM,,,9991.0,7,XIRECS
594400,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,6,XIRECS
594900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13590.0,4,XIRECS
595100,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,2,XIRECS
