sub,timestamp,product,side,size,price,mid_at_fill,edge_at_fill,mid_plus_10,mid_plus_50,mid_plus_200,adverse_N2_M10,adverse_N4_M50,realized_pnl_fifo,inv_before,inv_after
296379,97200,INTARIAN_PEPPER_ROOT,SELL,7,13107.0,13104.5,2.5,13098.0,nan,nan,0,0,665.0,80,73
296379,97400,INTARIAN_PEPPER_ROOT,BUY,5,13093.0,13091.5,-1.5,13098.0,nan,nan,0,0,0.0,73,78
296379,98700,ASH_COATED_OSMIUM,BUY,4,9999.0,9996.0,-3.0,10001.0,nan,nan,0,0,56.0,-80,-76
296878,400,ASH_COATED_OSMIUM,SELL,8,10010.0,10013.0,-3.0,10009.0,10010.5,10004.5,0,0,0.0,0,-8
296878,500,INTARIAN_PEPPER_ROOT,BUY,9,13007.0,13000.0,-7.0,13001.0,13005.5,13022.0,0,0,0.0,0,9
296878,1400,INTARIAN_PEPPER_ROOT,BUY,10,13008.0,12999.5,-8.5,13002.0,13006.0,13021.0,0,0,0.0,9,19
296878,1500,INTARIAN_PEPPER_ROOT,BUY,11,13008.0,13001.0,-7.0,13002.5,13006.5,13023.0,0,0,0.0,19,30
296878,2700,INTARIAN_PEPPER_ROOT,BUY,8,12998.0,12997.0,-1.0,13003.5,13009.5,13023.0,0,0,0.0,30,38
296878,3400,INTARIAN_PEPPER_ROOT,BUY,12,13010.0,13003.0,-7.0,13004.5,13006.5,13025.0,0,0,0.0,38,50
296878,3600,ASH_COATED_OSMIUM,SELL,3,10016.0,10007.5,8.5,10010.0,10007.5,10004.0,1,0,0.0,-8,-11
296878,4200,ASH_COATED_OSMIUM,SELL,2,10016.0,10009.0,7.0,10007.5,10007.0,10004.5,0,0,0.0,-11,-13
296878,5000,INTARIAN_PEPPER_ROOT,BUY,5,12999.0,13006.5,7.5,13006.0,13011.5,13018.0,0,0,0.0,50,55
296878,5400,INTARIAN_PEPPER_ROOT,BUY,8,13012.0,13005.0,-7.0,13006.0,13010.0,13025.0,0,0,0.0,55,63
296878,5700,INTARIAN_PEPPER_ROOT,BUY,5,13001.0,13000.0,-1.0,13008.5,13014.0,13026.0,0,0,0.0,63,68
296878,7400,INTARIAN_PEPPER_ROOT,BUY,10,13014.0,13007.0,-7.0,13006.5,13014.0,13027.0,0,0,0.0,68,78
296878,9900,INTARIAN_PEPPER_ROOT,BUY,2,13005.0,13004.0,-1.0,13011.0,13015.0,13030.0,0,0,0.0,78,80
296878,10000,ASH_COATED_OSMIUM,BUY,8,10000.0,10007.0,7.0,10002.5,10001.0,9999.0,1,1,80.0,-13,-5
296878,10700,ASH_COATED_OSMIUM,SELL,5,10009.0,10013.5,-4.5,10007.0,10006.0,10000.0,0,0,0.0,-5,-10
296878,12100,ASH_COATED_OSMIUM,BUY,5,9999.0,10006.0,7.0,10005.0,10006.0,10001.0,0,0,85.0,-10,-5
296878,15100,ASH_COATED_OSMIUM,SELL,2,10012.0,10005.0,7.0,10008.0,10002.5,10002.0,1,0,0.0,-5,-7
296878,15100,ASH_COATED_OSMIUM,SELL,8,10012.0,10005.0,7.0,10008.0,10002.5,10002.0,1,0,0.0,-7,-15
296878,18500,ASH_COATED_OSMIUM,SELL,6,10012.0,10005.0,7.0,10006.5,10004.0,10000.0,0,0,0.0,-15,-21
296878,23900,ASH_COATED_OSMIUM,BUY,4,9997.0,10004.0,7.0,10002.0,9999.0,10001.0,0,1,48.0,-21,-17
296878,24300,ASH_COATED_OSMIUM,BUY,4,9996.0,10003.0,7.0,10003.0,9999.0,10002.0,0,0,61.0,-17,-13
296878,26800,ASH_COATED_OSMIUM,BUY,8,9998.0,9995.5,-2.5,10000.0,9999.0,10002.0,0,0,112.0,-13,-5
296878,30400,ASH_COATED_OSMIUM,SELL,2,10007.0,10000.0,7.0,10001.5,10003.0,10002.5,0,0,0.0,-5,-7
296878,30400,INTARIAN_PEPPER_ROOT,SELL,6,13036.0,13030.0,6.0,13042.0,13037.0,13050.0,1,1,174.0,80,74
296878,32800,ASH_COATED_OSMIUM,BUY,9,9998.0,9995.0,-3.0,10003.5,10005.5,10003.0,0,0,88.0,-7,2
296878,32800,ASH_COATED_OSMIUM,BUY,4,9993.0,9995.0,2.0,10003.5,10005.5,10003.0,0,0,0.0,2,6
296878,33400,ASH_COATED_OSMIUM,BUY,9,9999.0,9996.0,-3.0,10000.5,10000.0,10004.0,0,0,0.0,6,15
296878,34000,ASH_COATED_OSMIUM,SELL,7,10009.0,10002.0,7.0,10001.0,10001.5,10004.0,0,0,96.0,15,8
296878,34400,INTARIAN_PEPPER_ROOT,SELL,3,13040.0,13032.5,7.5,13037.0,13039.5,13047.0,1,1,99.0,74,71
296878,34500,ASH_COATED_OSMIUM,BUY,8,9995.0,10002.0,7.0,10002.0,9999.0,10004.0,0,0,0.0,8,16
296878,35700,INTARIAN_PEPPER_ROOT,SELL,7,13042.0,13041.0,1.0,13035.0,13041.0,13059.5,0,0,238.0,71,64
296878,35800,INTARIAN_PEPPER_ROOT,BUY,7,13031.0,13030.0,-1.0,13037.0,13041.0,13057.5,0,0,0.0,64,71
296878,36500,ASH_COATED_OSMIUM,SELL,3,10012.0,10003.5,8.5,10001.0,9993.0,10002.5,0,0,39.0,16,13
296878,37900,ASH_COATED_OSMIUM,BUY,4,9991.0,9999.0,8.0,10000.0,10001.0,10006.0,0,0,0.0,13,17
296878,38400,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,9999.0,10001.0,10005.0,0,0,24.0,17,14
296878,38400,INTARIAN_PEPPER_ROOT,BUY,8,13034.0,13031.0,-3.0,13039.5,13043.0,13058.0,0,0,0.0,71,79
296878,38500,INTARIAN_PEPPER_ROOT,BUY,1,13032.0,13038.5,6.5,13038.0,13045.0,13048.0,0,0,0.0,79,80
296878,39100,ASH_COATED_OSMIUM,SELL,6,10007.0,10000.0,7.0,10000.0,10009.0,10004.5,0,1,64.0,14,8
296878,39900,ASH_COATED_OSMIUM,SELL,7,10007.0,10000.0,7.0,9999.5,10002.0,10007.0,0,0,96.0,8,1
296878,41500,ASH_COATED_OSMIUM,SELL,5,10021.0,9993.0,28.0,10004.5,10008.5,10005.5,1,1,30.0,1,-4
296878,42800,INTARIAN_PEPPER_ROOT,SELL,5,13049.0,13043.0,6.0,13044.0,13048.0,13070.0,0,1,205.0,80,75
296878,43000,INTARIAN_PEPPER_ROOT,BUY,5,13039.0,13036.0,-3.0,13045.5,13041.0,13063.0,0,0,0.0,75,80
296878,44800,ASH_COATED_OSMIUM,BUY,8,9999.0,9999.0,0.0,10001.0,10010.0,10007.0,0,0,88.0,-4,4
296878,46500,ASH_COATED_OSMIUM,SELL,9,10004.0,10008.5,-4.5,10000.5,10002.5,10006.0,0,0,20.0,4,-5
296878,49400,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10002.5,10004.5,10007.0,0,0,0.0,-5,-14
296878,50900,ASH_COATED_OSMIUM,BUY,5,9996.0,10003.0,7.0,10004.5,10004.0,10007.0,0,0,40.0,-14,-9
296878,54600,ASH_COATED_OSMIUM,BUY,6,9993.0,10002.5,9.5,10003.0,10007.0,10009.0,0,0,66.0,-9,-3
296878,57000,INTARIAN_PEPPER_ROOT,SELL,4,13063.0,13057.0,6.0,13058.0,13062.0,13078.5,0,1,220.0,80,76
296878,58400,ASH_COATED_OSMIUM,BUY,3,9998.0,10005.0,7.0,10007.5,10010.5,10005.5,0,0,18.0,-3,0
296878,59500,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10006.0,10006.5,10007.5,0,0,0.0,0,-2
296878,61700,INTARIAN_PEPPER_ROOT,SELL,6,13068.0,13060.0,8.0,13063.0,13067.0,13082.0,1,1,370.0,76,70
296878,62000,ASH_COATED_OSMIUM,SELL,6,10013.0,10006.0,7.0,10008.0,10006.0,10007.0,0,0,0.0,-2,-8
296878,63700,ASH_COATED_OSMIUM,BUY,2,9999.0,10006.0,7.0,10006.0,10007.0,10007.0,0,0,30.0,-8,-6
296878,65300,ASH_COATED_OSMIUM,BUY,2,9981.0,10013.0,32.0,10006.0,9998.0,10004.0,1,1,64.0,-6,-4
296878,68000,ASH_COATED_OSMIUM,SELL,3,10015.0,10008.0,7.0,10007.0,10004.5,10002.0,0,0,0.0,-4,-7
296878,70000,INTARIAN_PEPPER_ROOT,BUY,6,13066.0,13063.0,-3.0,13071.0,13073.5,13090.0,0,0,0.0,70,76
296878,71500,INTARIAN_PEPPER_ROOT,BUY,4,13067.0,13065.5,-1.5,13072.5,13078.0,13084.0,0,0,0.0,76,80
296878,76300,ASH_COATED_OSMIUM,BUY,6,9996.0,10004.0,8.0,10008.0,10007.0,10005.5,0,0,106.0,-7,-1
296878,76500,ASH_COATED_OSMIUM,SELL,8,10013.0,10008.5,4.5,10006.0,10006.0,10001.0,0,0,0.0,-1,-9
296878,83700,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10004.0,10004.0,nan,0,0,0.0,-9,-11
296878,84600,INTARIAN_PEPPER_ROOT,SELL,6,13091.0,13085.0,6.0,13084.0,13090.0,nan,0,1,558.0,80,74
296878,85500,ASH_COATED_OSMIUM,BUY,7,9997.0,10004.0,7.0,10003.0,10001.0,nan,0,0,114.0,-11,-4
296878,85900,ASH_COATED_OSMIUM,BUY,5,9996.0,10003.0,7.0,10001.0,10002.5,nan,0,0,70.0,-4,1
296878,87400,INTARIAN_PEPPER_ROOT,BUY,3,13081.0,13087.0,6.0,13088.0,13092.0,nan,0,0,0.0,74,77
296878,87900,ASH_COATED_OSMIUM,BUY,5,9994.0,10002.5,8.5,10003.0,10001.0,nan,0,0,0.0,1,6
296878,88300,ASH_COATED_OSMIUM,SELL,2,10009.0,10002.0,7.0,9999.0,10002.5,nan,0,0,28.0,6,4
296878,90200,ASH_COATED_OSMIUM,SELL,10,10009.0,10002.0,7.0,9991.0,10002.0,nan,0,0,60.0,4,-6
296878,90700,ASH_COATED_OSMIUM,SELL,2,10008.0,10001.0,7.0,10001.0,10002.0,nan,0,0,0.0,-6,-8
296878,90800,ASH_COATED_OSMIUM,BUY,6,9994.0,10001.0,7.0,10001.0,10000.5,nan,0,0,90.0,-8,-2
296878,91700,INTARIAN_PEPPER_ROOT,BUY,3,13087.0,13086.0,-1.0,13093.0,13095.0,nan,0,0,0.0,77,80
296878,92500,INTARIAN_PEPPER_ROOT,SELL,7,13099.0,13092.5,6.5,13093.5,13105.0,nan,0,1,635.0,80,73
296878,95100,INTARIAN_PEPPER_ROOT,BUY,7,13091.0,13089.5,-1.5,13096.0,nan,nan,0,0,0.0,73,80
296878,95900,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10002.0,nan,nan,0,0,0.0,-2,-5
296878,96900,ASH_COATED_OSMIUM,SELL,6,10009.0,10002.0,7.0,10006.0,nan,nan,1,0,0.0,-5,-11
296878,96900,ASH_COATED_OSMIUM,SELL,8,10009.0,10002.0,7.0,10006.0,nan,nan,1,0,0.0,-11,-19
296878,97200,INTARIAN_PEPPER_ROOT,SELL,7,13103.0,13102.5,0.5,13096.5,nan,nan,0,0,662.0,80,73
296878,97400,INTARIAN_PEPPER_ROOT,BUY,5,13093.0,13091.5,-1.5,13098.0,nan,nan,0,0,0.0,73,78
296878,97900,ASH_COATED_OSMIUM,SELL,6,10003.0,10006.0,-3.0,10002.0,nan,nan,0,0,0.0,-19,-25
296878,98700,ASH_COATED_OSMIUM,BUY,4,9999.0,9996.0,-3.0,10001.0,nan,nan,0,0,38.0,-25,-21
297226,0,INTARIAN_PEPPER_ROOT,BUY,9,13007.0,13000.0,-7.0,13001.0,13005.0,13020.0,0,0,0.0,0,9
297226,0,INTARIAN_PEPPER_ROOT,BUY,25,13010.0,13000.0,-10.0,13001.0,13005.0,13020.0,0,0,0.0,9,34
297226,100,INTARIAN_PEPPER_ROOT,BUY,8,13007.0,13000.0,-7.0,13001.0,13005.0,13020.0,0,0,0.0,34,42
297226,100,INTARIAN_PEPPER_ROOT,BUY,22,13010.0,13000.0,-10.0,13001.0,13005.0,13020.0,0,0,0.0,42,64
297226,200,INTARIAN_PEPPER_ROOT,BUY,9,13007.0,13000.0,-7.0,13001.0,13005.0,13020.0,0,0,0.0,64,73
297226,200,INTARIAN_PEPPER_ROOT,BUY,7,13010.0,13000.0,-10.0,13001.0,13005.0,13020.0,0,0,0.0,73,80
297226,400,ASH_COATED_OSMIUM,SELL,8,10010.0,10013.0,-3.0,10008.0,10009.0,10003.0,0,0,0.0,0,-8
297226,3600,ASH_COATED_OSMIUM,SELL,3,10016.0,10007.5,8.5,10010.0,10009.0,10004.0,1,0,0.0,-8,-11
297226,3800,ASH_COATED_OSMIUM,SELL,5,10006.0,10011.5,-5.5,10009.0,10008.0,10004.0,0,0,0.0,-11,-16
297226,4200,ASH_COATED_OSMIUM,SELL,2,10016.0,10009.0,7.0,10010.0,10009.5,10003.0,0,0,0.0,-16,-18
297226,4400,INTARIAN_PEPPER_ROOT,SELL,5,13014.0,13004.5,9.5,13007.0,13011.0,13024.0,1,1,35.0,80,75
297226,5000,INTARIAN_PEPPER_ROOT,BUY,5,12999.0,13005.0,6.0,13006.0,13011.5,13025.0,0,0,0.0,75,80
297226,7200,ASH_COATED_OSMIUM,SELL,2,10006.0,10011.5,-5.5,10006.5,9997.0,10000.0,0,0,0.0,-18,-20
297226,9600,ASH_COATED_OSMIUM,BUY,6,10000.0,10007.0,7.0,10006.5,10005.0,9999.0,0,0,60.0,-20,-14
297226,10000,ASH_COATED_OSMIUM,BUY,8,10000.0,10007.0,7.0,10002.5,10001.0,9999.0,1,1,86.0,-14,-6
297226,10700,ASH_COATED_OSMIUM,SELL,5,10009.0,10013.5,-4.5,10006.0,10006.0,10000.0,0,0,0.0,-6,-11
297226,12100,ASH_COATED_OSMIUM,BUY,5,9996.0,10004.5,8.5,10005.0,10007.5,10000.0,0,0,70.0,-11,-6
297226,14000,ASH_COATED_OSMIUM,SELL,3,10011.0,10004.0,7.0,10001.0,10005.0,10002.0,0,0,0.0,-6,-9
297226,14100,ASH_COATED_OSMIUM,SELL,4,10002.0,10007.0,-5.0,10005.0,10004.0,9994.0,0,0,0.0,-9,-13
297226,15100,ASH_COATED_OSMIUM,SELL,2,10012.0,10005.0,7.0,10008.0,10005.0,10002.0,1,0,0.0,-13,-15
297226,15100,ASH_COATED_OSMIUM,SELL,8,10012.0,10005.0,7.0,10008.0,10005.0,10002.0,1,0,0.0,-15,-23
297226,16100,ASH_COATED_OSMIUM,SELL,4,10003.0,10008.0,-5.0,10007.5,10001.0,10002.0,0,0,0.0,-23,-27
297226,18500,ASH_COATED_OSMIUM,SELL,6,10012.0,10005.0,7.0,10004.0,10005.0,10000.0,0,0,0.0,-27,-33
297226,23900,ASH_COATED_OSMIUM,BUY,4,9995.0,10003.0,8.0,10002.0,9997.5,10002.0,0,1,53.0,-33,-29
297226,24300,ASH_COATED_OSMIUM,BUY,4,9996.0,10003.0,7.0,10003.0,10000.0,10002.0,0,0,56.0,-29,-25
297226,24600,ASH_COATED_OSMIUM,BUY,3,9996.0,10003.0,7.0,10002.0,9999.0,10001.0,0,0,27.0,-25,-22
297226,25100,ASH_COATED_OSMIUM,SELL,8,10005.0,10008.5,-3.5,10001.0,9999.0,10002.0,0,0,0.0,-22,-30
297226,30400,ASH_COATED_OSMIUM,SELL,2,10007.0,10000.0,7.0,10000.0,10003.0,10002.5,0,0,0.0,-30,-32
297226,30400,INTARIAN_PEPPER_ROOT,SELL,6,13040.0,13032.0,8.0,13031.0,13035.0,13050.0,0,0,192.0,80,74
297226,32800,ASH_COATED_OSMIUM,BUY,9,9998.0,9994.0,-4.0,9994.0,10006.5,10003.0,0,0,106.0,-32,-23
297226,32800,ASH_COATED_OSMIUM,BUY,4,9991.0,9994.0,3.0,9994.0,10006.5,10003.0,0,0,75.0,-23,-19
297226,34000,ASH_COATED_OSMIUM,SELL,7,10009.0,10002.0,7.0,10002.0,10001.5,10004.0,0,0,0.0,-19,-26
297226,34400,INTARIAN_PEPPER_ROOT,SELL,3,13040.0,13032.5,7.5,13035.0,13039.0,13054.0,1,1,90.0,74,71
297226,34500,ASH_COATED_OSMIUM,BUY,8,9995.0,10002.0,7.0,10002.0,9991.0,10004.0,0,1,109.0,-26,-18
297226,35700,INTARIAN_PEPPER_ROOT,SELL,7,13045.0,13042.5,2.5,13030.0,13041.0,13058.0,0,0,245.0,71,64
297226,35800,INTARIAN_PEPPER_ROOT,BUY,7,13031.0,13030.0,-1.0,13037.0,13041.0,13056.0,0,0,0.0,64,71
297226,36500,ASH_COATED_OSMIUM,SELL,3,10012.0,10002.5,9.5,10001.0,10009.0,10002.5,0,1,0.0,-18,-21
297226,37800,ASH_COATED_OSMIUM,SELL,8,10002.0,10006.5,-4.5,9999.5,10003.0,10005.0,0,0,0.0,-21,-29
297226,37900,ASH_COATED_OSMIUM,BUY,4,9993.0,10000.0,7.0,10000.0,10002.5,10005.0,0,0,55.0,-29,-25
297226,38400,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,9999.0,10001.0,9997.0,0,0,0.0,-25,-28
297226,38400,INTARIAN_PEPPER_ROOT,BUY,8,13034.0,13032.5,-1.5,13039.0,13043.5,13058.0,0,0,0.0,71,79
297226,38500,INTARIAN_PEPPER_ROOT,BUY,1,13032.0,13040.0,8.0,13039.5,13054.0,13057.0,0,0,0.0,79,80
297226,39100,ASH_COATED_OSMIUM,SELL,6,10007.0,10000.0,7.0,10000.0,10001.0,10007.0,0,0,0.0,-28,-34
297226,39900,ASH_COATED_OSMIUM,SELL,7,10009.0,10001.0,8.0,10001.0,10002.0,10015.0,0,0,0.0,-34,-41
297226,41800,ASH_COATED_OSMIUM,SELL,5,10003.0,10007.5,-4.5,10003.0,10002.0,10008.0,0,0,0.0,-41,-46
297226,42800,INTARIAN_PEPPER_ROOT,SELL,5,13049.0,13043.0,6.0,13045.5,13049.5,13063.0,1,1,195.0,80,75
297226,43000,INTARIAN_PEPPER_ROOT,BUY,5,13039.0,13037.5,-1.5,13044.0,13041.0,13063.0,0,0,0.0,75,80
297226,44200,ASH_COATED_OSMIUM,BUY,8,10000.0,9996.0,-4.0,9998.0,10003.0,10005.0,0,0,48.0,-46,-38
297226,44800,ASH_COATED_OSMIUM,BUY,8,9999.0,9996.5,-2.5,10002.0,10002.0,10004.5,0,0,86.0,-38,-30
297226,46500,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10000.5,10004.0,10007.0,0,0,0.0,-30,-39
297226,49400,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10002.5,10003.0,10008.5,0,0,0.0,-39,-48
297226,50900,ASH_COATED_OSMIUM,BUY,5,9996.0,10003.0,7.0,10004.5,10004.0,10007.0,0,0,40.0,-48,-43
297226,57000,INTARIAN_PEPPER_ROOT,SELL,4,13063.0,13057.0,6.0,13056.5,13062.0,13077.0,0,1,212.0,80,76
297226,59200,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.0,-5.0,10006.0,10005.0,9999.0,0,0,0.0,-43,-48
297226,59500,ASH_COATED_OSMIUM,SELL,2,10016.0,10008.0,8.0,10007.5,10005.0,10007.0,0,0,0.0,-48,-50
297226,61700,INTARIAN_PEPPER_ROOT,SELL,6,13068.0,13062.0,6.0,13063.0,13067.0,13082.0,0,1,354.0,76,70
297226,63700,ASH_COATED_OSMIUM,BUY,2,9981.0,10014.0,33.0,10006.0,10007.0,10007.0,1,1,42.0,-50,-48
297226,64300,INTARIAN_PEPPER_ROOT,BUY,3,13060.0,13060.0,0.0,13065.0,13069.0,13086.0,0,0,0.0,70,73
297226,64900,ASH_COATED_OSMIUM,SELL,4,10021.0,9995.0,26.0,10006.0,10006.0,10004.0,1,1,0.0,-48,-52
297226,65300,ASH_COATED_OSMIUM,BUY,2,9998.0,10005.0,7.0,10006.5,10006.0,10004.0,0,0,8.0,-52,-50
297226,68000,ASH_COATED_OSMIUM,SELL,3,10015.0,10008.0,7.0,10007.0,10007.0,10002.0,0,0,0.0,-50,-53
297226,70000,INTARIAN_PEPPER_ROOT,BUY,6,13066.0,13064.5,-1.5,13071.0,13075.0,13090.0,0,0,0.0,73,79
297226,71500,INTARIAN_PEPPER_ROOT,BUY,1,13067.0,13064.0,-3.0,13071.0,13078.0,13091.5,0,0,0.0,79,80
297226,74600,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.0,-5.0,10005.0,10005.5,10001.0,0,0,0.0,-53,-58
297226,76300,ASH_COATED_OSMIUM,BUY,6,9998.0,10005.0,7.0,10005.0,10007.0,10004.0,0,0,54.0,-58,-52
297226,76500,ASH_COATED_OSMIUM,SELL,5,10003.0,10008.5,-5.5,10007.0,10007.0,9999.5,0,0,0.0,-52,-57
297226,76500,ASH_COATED_OSMIUM,SELL,8,10013.0,10008.5,4.5,10007.0,10007.0,9999.5,0,0,0.0,-57,-65
297226,79000,ASH_COATED_OSMIUM,SELL,5,10004.0,10009.5,-5.5,10007.0,10006.0,10002.5,0,0,0.0,-65,-70
297226,80300,ASH_COATED_OSMIUM,SELL,4,10009.0,10012.0,-3.0,10007.0,10004.0,nan,0,0,0.0,-70,-74
297226,83600,ASH_COATED_OSMIUM,SELL,2,10005.0,10010.5,-5.5,10003.0,10002.0,nan,0,0,0.0,-74,-76
297226,83700,ASH_COATED_OSMIUM,SELL,2,10014.0,10007.0,7.0,10004.0,10003.0,nan,0,0,0.0,-76,-78
297226,84400,ASH_COATED_OSMIUM,SELL,2,10002.0,10002.0,0.0,9996.0,10002.0,nan,0,0,0.0,-78,-80
297226,84600,INTARIAN_PEPPER_ROOT,SELL,6,13091.0,13085.0,6.0,13084.0,13079.0,nan,0,0,504.0,80,74
297226,85500,ASH_COATED_OSMIUM,BUY,7,9997.0,10004.0,7.0,10003.0,10001.0,nan,0,0,78.0,-80,-73
297226,85900,ASH_COATED_OSMIUM,BUY,5,9996.0,10003.0,7.0,10002.0,10001.0,nan,0,0,53.0,-73,-68
297226,87400,INTARIAN_PEPPER_ROOT,BUY,3,13081.0,13087.0,6.0,13095.0,13094.0,nan,0,0,0.0,74,77
297226,87800,ASH_COATED_OSMIUM,SELL,5,10003.0,10006.0,-3.0,10003.0,10001.0,nan,0,0,0.0,-68,-73
297226,87900,ASH_COATED_OSMIUM,BUY,5,9994.0,10002.5,8.5,10003.0,10000.0,nan,0,0,47.0,-73,-68
297226,88300,ASH_COATED_OSMIUM,SELL,2,10009.0,10000.5,8.5,9999.0,10001.0,nan,0,0,0.0,-68,-70
297226,89700,ASH_COATED_OSMIUM,SELL,9,10004.0,10007.0,-3.0,10001.0,10001.0,nan,0,0,0.0,-70,-79
297226,90200,ASH_COATED_OSMIUM,SELL,1,10009.0,10002.0,7.0,10001.0,10002.0,nan,0,0,0.0,-79,-80
297226,90800,ASH_COATED_OSMIUM,BUY,6,9994.0,10001.0,7.0,10001.0,10002.0,nan,0,0,60.0,-80,-74
297226,91700,INTARIAN_PEPPER_ROOT,BUY,3,13087.0,13086.0,-1.0,13086.0,13095.0,nan,0,0,0.0,77,80
297226,92500,INTARIAN_PEPPER_ROOT,SELL,7,13102.0,13094.0,8.0,13095.0,13097.5,nan,0,0,644.0,80,73
297226,93000,ASH_COATED_OSMIUM,SELL,6,10003.0,10006.0,-3.0,10003.0,10002.0,nan,0,0,0.0,-74,-80
297226,95100,INTARIAN_PEPPER_ROOT,BUY,7,13091.0,13089.5,-1.5,13096.0,nan,nan,0,0,0.0,73,80
297226,97200,INTARIAN_PEPPER_ROOT,SELL,7,13103.0,13102.5,0.5,13098.0,nan,nan,0,0,651.0,80,73
297226,97400,INTARIAN_PEPPER_ROOT,BUY,5,13093.0,13091.5,-1.5,13098.0,nan,nan,0,0,0.0,73,78
297226,98700,ASH_COATED_OSMIUM,BUY,4,9999.0,9996.0,-3.0,10001.0,nan,nan,0,0,20.0,-80,-76
